Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PuckLine
1231,65,V,LosAngeles,1,2,1,4,-130,-130,-1.5(+210)
1231,66,H,Calgary,0,0,1,1,5.5u25,5.5u50,+1.5(-260)
1231,67,V,Anaheim,1,0,0,1,-115,-135,-1.5(+210)
1231,68,H,Edmonton,0,0,0,0,5o35,5o40,+1.5(-260)
101,1,V,Montreal,1,2,2,5,5.5u40,5o30,+1.5(-270)
101,2,H,Boston,0,0,1,1,-155,-130,-1.5(+220)
101,3,V,Anaheim,0,1,0,1,5o25,-120,-1.5(+230)
101,4,H,Vancouver,0,0,1,2,-115,5o30,+1.5(-290)
102,51,V,Detroit,1,1,2,4,-120,-125,-1.5(+230)
102,52,H,Buffalo,0,2,1,3,5o30,5o15,+1.5(-290)
102,53,V,Philadelphia,0,0,1,1,5,5o25,+1.5(-160)
102,54,H,LosAngeles,2,0,0,2,-210,-185,-1.5(+140)
102,55,V,Arizona,1,1,1,3,5.5o16,5.5u15,+1.5(-265)
102,56,H,Edmonton,2,0,1,4,-130,-130,-1.5(+215)
102,57,V,NYIslanders,0,1,1,2,5o15,5o30,+1.5(-275)
102,58,H,Pittsburgh,2,3,0,5,-115,-130,-1.5(+225)
102,59,V,NYRangers,0,0,0,0,5o15,5u20,+1.5(-310)
102,60,H,Florida,1,2,0,3,-125,-115,-1.5(+250)
102,61,V,Washington,2,1,1,4,-160,-150,-1.5(+185)
102,62,H,Columbus,2,0,2,5,5.5u40,5.5u15,+1.5(-215)
102,63,V,St.Louis,0,1,0,1,-130,-120,-1.5(+230)
102,64,H,Toronto,0,1,3,4,5o25,5o25,+1.5(-290)
102,65,V,Nashville,0,1,0,2,-105,-125,-1.5(+225)
102,66,H,Carolina,1,0,0,1,5o30,5o35,+1.5(-275)
102,67,V,Dallas,0,0,2,2,-130,-145,-1.5(+195)
102,68,H,NewJersey,0,2,0,3,5o40,5,+1.5(-235)
102,69,V,Minnesota,1,0,1,2,5o21,5o20,+1.5(-275)
102,70,H,TampaBay,1,1,0,3,-140,-120,-1.5(+225)
102,71,V,Calgary,1,3,0,4,5.5u15,5.5u35,+1.5(-260)
102,72,H,Colorado,0,0,0,0,-145,-135,-1.5(+210)
102,73,V,Winnipeg,1,2,1,4,5o40,5.5u30,+1.5(-215)
102,74,H,SanJose,0,1,0,1,-140,-160,-1.5(+185)
103,1,V,Dallas,2,0,3,5,5.5u20,5.5o15,+1.5(-300)
103,2,H,NYIslanders,2,3,1,6,-115,-111,-1.5(+240)
103,3,V,Minnesota,0,1,0,1,5o20,5u25,+1.5(-315)
103,4,H,Florida,1,0,1,2,-125,-111,-1.5(+250)
103,5,V,Ottawa,0,0,0,0,5.5u20,5o40,+1.5(-175)
103,6,H,Chicago,0,1,2,3,-185,-200,-1.5(+155)
103,7,V,Winnipeg,0,1,0,1,5o25,5o15,+1.5(-215)
103,8,H,Anaheim,2,2,0,4,-160,-165,-1.5(+185)
104,51,V,Detroit,1,0,0,1,5u30,-105,+1.5(-310)
104,52,H,NewJersey,0,0,0,0,-120,4.5o40,-1.5(+250)
104,53,V,Ottawa,0,1,1,3,5.5u30,5.5u30,+1.5(-183)
104,54,H,St.Louis,1,1,0,2,-180,-185,-1.5(+163)
104,55,V,Carolina,0,0,0,0,5.5u40,5.5u40,+1.5(-300)
104,56,H,Edmonton,0,0,0,1,-130,-116,-1.5(+240)
104,57,V,LosAngeles,0,1,0,1,-135,-121,-1.5(+230)
104,58,H,Colorado,0,2,2,4,5o40,5o40,+1.5(-290)
104,59,V,Arizona,0,2,1,3,5.5u20,5.5u25,+1.5(-260)
104,60,H,Vancouver,0,1,1,2,-155,-146,-1.5(+210)
105,1,V,Dallas,1,0,1,2,5.5,5.5u15,+1.5(-305)
105,2,H,NYRangers,2,1,3,6,-120,-114,-1.5(+245)
105,3,V,Minnesota,1,1,2,4,-140,-126,-1.5(+225)
105,4,H,Columbus,0,1,1,2,5.5u15,5.5u30,+1.5(-275)
105,5,V,Chicago,0,2,0,3,-106,5o30,+1.5(-275)
105,6,H,Pittsburgh,0,0,2,2,5o30,-130,-1.5(+225)
105,7,V,Washington,1,1,1,3,-106,-120,-1.5(+230)
105,8,H,Boston,0,1,1,2,5.5u30,5o40,+1.5(-290)
105,9,V,Florida,1,1,3,5,-140,-141,-1.5(+210)
105,10,H,Buffalo,0,1,0,1,5o15,5u20,+1.5(-260)
105,11,V,Montreal,1,1,1,3,5o25,5o35,+1.5(-305)
105,12,H,Philadelphia,1,2,1,4,-115,-109,-1.5(+245)
105,13,V,Winnipeg,1,1,2,4,5.5u30,5.5u35,+1.5(-200)
105,14,H,Nashville,0,0,1,1,-165,-175,-1.5(+170)
105,15,V,TampaBay,0,0,1,1,5.5u25,-132,-1.5(+210)
105,16,H,Calgary,1,1,1,3,-115,5o30,+1.5(-260)
106,51,V,NewJersey,0,0,1,1,5u25,4.5o40,+1.5(-240)
106,52,H,Montreal,1,1,0,2,-145,-147,-1.5(+200)
106,53,V,Pittsburgh,0,1,0,1,5o30,5o25,+1.5(-275)
106,54,H,Chicago,1,0,2,3,-155,-125,-1.5(+225)
106,55,V,Toronto,1,2,1,4,5o15,5o25,+1.5(-215)
106,56,H,Anaheim,0,0,0,0,-175,-165,-1.5(+185)
106,57,V,Carolina,0,1,1,2,5o25,5o20,+1.5(-305)
106,58,H,Vancouver,0,1,2,3,-135,-114,-1.5(+245)
106,59,V,St.Louis,2,1,0,3,5o30,-121,-1.5(+240)
106,60,H,Colorado,1,1,1,4,-110,5o40,+1.5(-300)
107,1,V,Washington,2,1,1,4,5o25,-115,-1.5(+245)
107,2,H,NYIslanders,0,1,0,1,-115,5o35,+1.5(-305)
107,3,V,Florida,2,0,1,3,5.5u35,-110,+1.5(-305)
107,4,H,Ottawa,0,1,1,2,-106,5o20,-1.5(+245)
107,5,V,Philadelphia,1,2,0,4,5o20,5o15,+1.5(-215)
107,6,H,Minnesota,1,1,1,3,-175,-161,-1.5(+185)
107,7,V,Winnipeg,0,1,0,1,5.5,6u25,+1.5(-180)
107,8,H,Dallas,1,0,0,2,-200,-171,-1.5(+160)
107,9,V,Arizona,1,0,1,2,5.5u15,5.5u30,+1.5(-260)
107,10,H,Calgary,1,0,0,1,-160,-135,-1.5(+210)
107,11,V,Detroit,1,0,1,2,5.5u35,5,+1.5(-260)
107,12,H,SanJose,1,0,0,1,-130,-130,-1.5(+210)
107,13,V,Toronto,0,0,1,1,5o25,5o40,+1.5(-170)
107,14,H,LosAngeles,0,0,2,2,-230,-204,-1.5(+150)
108,51,V,Boston,1,2,1,4,-120,-118,-1.5(+240)
108,52,H,NewJersey,0,1,0,1,5u40,5u40,+1.5(-300)
108,53,V,Columbus,0,1,0,1,5o40,5.5u30,+1.5(-270)
108,54,H,Carolina,1,1,2,4,-150,-125,-1.5(+220)
108,55,V,Buffalo,0,0,1,1,5o25,5u15,+1.5(-150)
108,56,H,Chicago,1,0,2,3,-230,-230,-1.5(+130)
108,57,V,TampaBay,0,0,3,3,-135,-145,-1.5(+200)
108,58,H,Edmonton,1,1,0,2,5.5u30,5o20,+1.5(-240)
108,59,V,Nashville,1,2,0,3,5.5u30,-127,-1.5(+220)
108,60,H,Colorado,2,1,2,5,-115,5o40,+1.5(-270)
108,61,V,St.Louis,0,3,0,3,5u15,5u20,+1.5(-290)
108,62,H,Anaheim,1,1,1,4,-125,-125,-1.5(+230)
109,1,V,Washington,1,1,1,4,-115,-101,+1.5(-290)
109,2,H,NYRangers,0,0,3,3,5o25,5o25,-1.5(+230)
109,3,V,NYIslanders,0,0,0,0,-125,-120,-1.5(+250)
109,4,H,Philadelphia,0,2,2,4,5o30,5.5u35,+1.5(-315)
109,5,V,Boston,0,1,0,1,-106,-115,-1.5(+240)
109,6,H,Ottawa,1,0,0,2,5.5u20,5.5u39,+1.5(-300)
109,7,V,Pittsburgh,0,2,1,3,5o15,5o30,+1.5(-315)
109,8,H,Montreal,0,1,0,1,-120,-111,-1.5(+250)
109,9,V,Toronto,0,0,0,0,5o35,5.5u40,+1.5(-245)
109,10,H,SanJose,0,4,3,7,-140,-140,-1.5(+205)
109,11,V,Carolina,1,2,0,4,5.5u20,5o42,+1.5(-300)
109,12,H,Columbus,0,1,2,3,-125,-116,-1.5(+240)
109,13,V,Minnesota,0,2,0,2,5.5u20,5.5u25,+1.5(-260)
109,14,H,Dallas,0,0,1,1,-155,-130,-1.5(+210)
109,15,V,Nashville,0,0,0,0,-125,-124,-1.5(+220)
109,16,H,Arizona,0,1,3,4,5.5u30,5.5u25,+1.5(-270)
109,17,V,TampaBay,1,0,1,3,-130,-120,-1.5(+230)
109,18,H,Vancouver,1,0,1,2,5o25,5o25,+1.5(-290)
109,19,V,St.Louis,0,1,0,2,5,5,+1.5(-200)
109,20,H,LosAngeles,0,1,0,1,-160,-181,-1.5(+170)
110,51,V,Buffalo,2,0,2,4,5o21,5o30,+1.5(-200)
110,52,H,Winnipeg,1,1,0,2,-175,-170,-1.5(+170)
110,53,V,Ottawa,0,1,0,1,5.5u15,5.5u40,+1.5(-180)
110,54,H,Washington,2,3,2,7,-185,-200,-1.5(+160)
110,55,V,Colorado,0,2,1,3,5o36,5o25,+1.5(-200)
110,56,H,Chicago,2,4,0,6,-181,-175,-1.5(+170)
110,57,V,NewJersey,0,0,2,2,5u34,4.5o45,+1.5(-215)
110,58,H,Minnesota,0,0,1,1,-150,-165,-1.5(+185)
110,59,V,Detroit,1,0,1,2,5u09,5,+1.5(-260)
110,60,H,Anaheim,1,0,0,1,-136,-139,-1.5(+210)
110,61,V,Florida,2,0,0,2,-134,-125,-1.5(+220)
110,62,H,Edmonton,1,0,0,1,5o36,5o35,+1.5(-270)
111,1,V,Boston,0,1,0,1,5o40,5o35,+1.5(-260)
111,2,H,NYRangers,0,0,2,2,-140,-135,-1.5(+210)
111,3,V,SanJose,2,1,2,5,5.5u30,-131,-1.5(+210)
111,4,H,Calgary,1,2,1,4,-115,5.5u30,+1.5(-260)
111,5,V,Florida,2,0,0,2,-135,-116,-1.5(+245)
111,6,H,Vancouver,0,1,1,3,5,5,+1.5(-305)
111,7,V,Detroit,2,0,0,2,5,5u15,+1.5(-160)
111,8,H,LosAngeles,1,1,2,4,-175,-215,-1.5(+140)
112,51,V,Pittsburgh,0,1,1,2,-115,-126,-1.5(+225)
112,52,H,Carolina,0,2,0,3,5o15,5u20,+1.5(-275)
112,53,V,Columbus,1,1,0,2,5.5u20,5.5u15,+1.5(-200)
112,54,H,NYIslanders,2,1,2,5,-200,-175,-1.5(+170)
112,55,V,SanJose,2,0,2,4,5.5u20,5.5u25,+1.5(-260)
112,56,H,Winnipeg,1,0,0,1,-135,-136,-1.5(+210)
112,57,V,NewJersey,2,0,0,2,4.5o35,4.5o30,+1.5(-200)
112,58,H,St.Louis,1,2,2,5,-155,-185,-1.5(+170)
112,59,V,Buffalo,3,0,0,3,5,5,+1.5(-155)
112,60,H,Minnesota,0,1,1,2,-200,-215,-1.5(+135)
112,61,V,Nashville,0,1,1,2,5o25,5o30,+1.5(-205)
112,62,H,Chicago,1,2,0,3,-180,-165,-1.5(+175)
112,63,V,Edmonton,1,1,1,3,5.5u30,5.5u30,+1.5(-240)
112,64,H,Arizona,0,1,2,4,-145,-148,-1.5(+200)
112,65,V,TampaBay,1,2,1,4,-115,-130,-1.5(+225)
112,66,H,Colorado,0,0,0,0,5.5u30,5o30,+1.5(-275)
113,1,V,Columbus,1,1,1,3,5.5u15,5.5,+1.5(-200)
113,2,H,Toronto,0,0,1,1,-150,-156,-1.5(+170)
113,3,V,Boston,0,2,0,2,-115,-115,-1.5(+240)
113,4,H,Philadelphia,1,0,2,3,5.5u25,5o20,+1.5(-300)
113,5,V,Florida,0,0,0,0,-120,-111,-1.5(+255)
113,6,H,Calgary,4,1,1,6,5o30,5o15,+1.5(-320)
113,7,V,Ottawa,0,1,0,1,5o30,5o15,+1.5(-230)
113,8,H,Anaheim,0,1,3,4,-150,-160,-1.5(+190)
114,51,V,NYRangers,0,1,0,1,5.5u30,-115,-1.5(+240)
114,52,H,NYIslanders,0,0,3,3,-125,5o40,+1.5(-300)
114,53,V,Vancouver,0,0,1,1,5o40,5o34,+1.5(-155)
114,54,H,Washington,0,2,2,4,-215,-230,-1.5(+135)
114,55,V,Chicago,2,0,0,2,-125,-125,-1.5(+230)
114,56,H,Montreal,1,0,0,1,5o20,5o30,+1.5(-290)
114,57,V,Carolina,0,1,3,4,5,5u20,+1.5(-230)
114,58,H,St.Louis,0,0,1,1,-170,-155,-1.5(+190)
114,59,V,Nashville,1,0,3,4,5.5u35,-119,-1.5(+240)
114,60,H,Winnipeg,0,3,1,5,-120,5o41,+1.5(-300)
114,61,V,Detroit,0,0,2,3,-115,-118,-1.5(+240)
114,62,H,Arizona,0,2,0,2,5o30,5o40,+1.5(-300)
114,63,V,NewJersey,0,0,0,0,5u20,5u30,+1.5(-275)
114,64,H,Colorado,1,1,1,3,-130,-127,-1.5(+225)
114,65,V,Edmonton,0,1,0,1,5.5u30,5o41,+1.5(-175)
114,66,H,SanJose,1,0,0,2,-180,-185,-1.5(+155)
115,1,V,Vancouver,1,1,0,3,5o19,5o20,+1.5(-240)
115,2,H,Carolina,1,0,1,2,-124,-151,-1.5(+200)
115,3,V,Boston,0,1,3,4,-140,-124,-1.5(+225)
115,4,H,Buffalo,1,0,0,1,5o30,5.5u40,+1.5(-275)
115,5,V,Chicago,0,2,2,4,-140,-132,-1.5(+210)
115,6,H,Toronto,0,0,1,1,5.5u35,5o40,+1.5(-260)
115,7,V,Pittsburgh,1,1,2,4,5o10,5o25,+1.5(-275)
115,8,H,TampaBay,1,2,1,5,-133,-127,-1.5(+225)
115,9,V,Winnipeg,1,0,0,1,5o30,5o25,+1.5(-170)
115,10,H,Minnesota,0,0,0,0,-175,-205,-1.5(+150)
115,11,V,Dallas,0,1,1,2,5.5u33,5.5u40,+1.5(-310)
115,12,H,Anaheim,4,0,0,4,-113,-115,-1.5(+250)
116,51,V,NYRangers,1,1,0,3,-105,-120,-1.5(+240)
116,52,H,Philadelphia,1,0,1,2,5o20,5o35,+1.5(-300)
116,53,V,Ottawa,0,1,4,5,5o20,5o25,+1.5(-185)
116,54,H,LosAngeles,1,1,1,3,-210,-185,-1.5(+165)
116,55,V,Montreal,0,2,1,3,5,5u15,+1.5(-300)
116,56,H,St.Louis,1,1,1,4,-140,-125,-1.5(+240)
116,57,V,Toronto,1,1,0,2,5.5u25,5o35,+1.5(-198)
116,58,H,Boston,1,1,1,3,-185,-177,-1.5(+169)
116,59,V,Washington,0,0,1,1,-185,-210,-1.5(+144)
116,60,H,Buffalo,2,2,0,4,5o20,5o30,+1.5(-164)
116,61,V,Colorado,0,1,0,1,-120,5.5o20,+1.5(-315)
116,62,H,Columbus,1,0,1,2,5.5,-115,-1.5(+250)
116,63,V,Minnesota,0,0,0,0,5o20,5o30,+1.5(-260)
116,64,H,Nashville,1,0,2,3,-140,-130,-1.5(+210)
116,65,V,NewJersey,1,0,1,2,5u20,5u30,+1.5(-265)
116,66,H,Arizona,0,0,0,0,-135,-135,-1.5(+215)
116,67,V,Calgary,1,0,0,1,-105,5o42,+1.5(-305)
116,68,H,Edmonton,0,0,1,2,5.5u35,-122,-1.5(+245)
116,69,V,Dallas,1,0,2,3,5.5u15,5.5o15,+1.5(-270)
116,70,H,SanJose,0,2,1,4,-120,-130,-1.5(+220)
117,1,V,Carolina,0,0,0,0,5,5u15,+1.5(-235)
117,2,H,Pittsburgh,2,1,2,5,-165,-150,-1.5(+195)
117,3,V,Vancouver,0,1,0,2,5o30,5o40,+1.5(-200)
117,4,H,NYIslanders,0,0,1,1,-175,-175,-1.5(+170)
117,5,V,Florida,0,0,1,1,5,5u30,+1.5(-235)
117,6,H,TampaBay,0,2,1,3,-140,-150,-1.5(+195)
117,7,V,NYRangers,1,1,0,2,5o31,5o45,+1.5(-210)
117,8,H,Washington,1,2,2,5,-170,-165,-1.5(+180)
117,9,V,Montreal,1,0,1,2,5o31,5o40,+1.5(-165)
117,10,H,Chicago,1,2,2,5,-210,-210,-1.5(+145)
117,11,V,Philadelphia,0,0,1,2,5o20,5o15,+1.5(-215)
117,12,H,Detroit,0,1,0,1,-160,-154,-1.5(+185)
117,13,V,LosAngeles,0,3,0,3,5u14,5u20,+1.5(-320)
117,14,H,Anaheim,0,1,1,2,-110,-115,-1.5(+255)
118,51,V,Edmonton,2,1,1,4,5,5u15,+1.5(-270)
118,52,H,Florida,0,0,2,2,-175,-129,-1.5(+220)
118,53,V,Colorado,0,2,0,2,5.5u20,5.5u40,+1.5(-260)
118,54,H,Winnipeg,0,0,1,1,-140,-131,-1.5(+210)
118,55,V,Pittsburgh,1,1,0,2,5,5o35,+1.5(-240)
118,56,H,St.Louis,1,1,3,5,-140,-150,-1.5(+200)
118,57,V,Buffalo,0,2,0,2,5.5u25,5o30,+1.5(-230)
118,58,H,Arizona,0,0,1,1,-160,-149,-1.5(+190)
118,59,V,Ottawa,1,1,1,4,5.5u25,5.5u21,+1.5(-230)
118,60,H,SanJose,0,1,2,3,-165,-155,-1.5(+190)
119,1,V,Toronto,1,1,1,3,5o20,5o30,+1.5(-240)
119,2,H,Philadelphia,1,0,1,2,-145,-145,-1.5(+200)
119,3,V,Washington,2,3,1,6,-145,-162,-1.5(+185)
119,4,H,Columbus,1,1,1,3,5.5u21,5o40,+1.5(-215)
119,5,V,Vancouver,1,1,0,2,5o25,5o25,+1.5(-170)
119,6,H,NYRangers,0,1,1,3,-185,-210,-1.5(+150)
119,7,V,Calgary,1,1,0,2,5u25,4.5o40,+1.5(-300)
119,8,H,NewJersey,1,2,1,4,-135,-120,-1.5(+240)
119,9,V,Edmonton,2,0,2,4,5o30,5o40,+1.5(-150)
119,10,H,TampaBay,2,2,2,6,-230,-231,-1.5(+130)
119,11,V,Boston,1,1,2,4,5o25,5o35,+1.5(-300)
119,12,H,Montreal,0,1,0,1,-115,-115,-1.5(+240)
119,13,V,Chicago,1,2,1,4,-120,-115,-1.5(+245)
119,14,H,Nashville,0,1,0,1,5o25,5o35,+1.5(-305)
119,15,V,Dallas,2,0,0,2,5.5u35,5.5u40,+1.5(-230)
119,16,H,LosAngeles,2,0,1,3,-145,-150,-1.5(+190)
120,51,V,St.Louis,1,0,1,2,5,5u20,+1.5(-305)
120,52,H,Detroit,0,0,1,1,-125,-119,-1.5(+245)
120,53,V,Buffalo,0,1,0,1,5o30,5.5u40,+1.5(-235)
120,54,H,Colorado,0,0,2,2,-170,-145,-1.5(+195)
120,55,V,Minnesota,1,0,0,1,5u20,5u40,+1.5(-265)
120,56,H,Anaheim,1,0,2,3,-130,-130,-1.5(+215)
121,1,V,Calgary,1,1,2,4,5.5u25,5.5u30,+1.5(-300)
121,2,H,Columbus,0,2,0,2,-120,-118,-1.5(+240)
121,3,V,Vancouver,1,0,3,4,5o25,5o35,+1.5(-160)
121,4,H,Boston,0,1,1,2,-175,-215,-1.5(+140)
121,5,V,Ottawa,0,1,2,3,5u25,5u45,+1.5(-270)
121,6,H,NewJersey,5,0,1,6,-130,-132,-1.5(+220)
121,7,V,Philadelphia,2,0,1,3,5o20,5o30,+1.5(-200)
121,8,H,Pittsburgh,0,3,1,4,-160,-175,-1.5(+170)
121,9,V,Carolina,0,0,0,1,5o20,5o15,+1.5(-305)
121,10,H,Toronto,0,0,0,0,-125,-119,-1.5(+245)
121,11,V,Chicago,1,0,0,1,5o20,5o15,+1.5(-305)
121,12,H,TampaBay,1,1,0,2,-115,-116,-1.5(+245)
121,13,V,Nashville,1,1,2,4,5o30,-130,-1.5(+215)
121,14,H,Winnipeg,1,0,0,1,-120,5o40,+1.5(-265)
121,15,V,Edmonton,0,1,1,2,5.5u20,5.5u15,+1.5(-145)
121,16,H,Dallas,1,2,0,3,-200,-245,-1.5(+125)
121,17,V,SanJose,2,0,1,3,-125,-141,-1.5(+205)
121,18,H,Arizona,0,0,1,1,5.5u25,5.5u30,+1.5(-245)
121,19,V,Minnesota,0,2,1,3,5u25,5u25,+1.5(-200)
121,20,H,LosAngeles,0,0,0,0,-175,-200,-1.5(+170)
122,53,V,Detroit,0,0,3,3,-140,-138,-1.5(+210)
122,54,H,Buffalo,0,0,0,0,5o15,5u15,+1.5(-260)
122,55,V,NYRangers,2,2,0,4,-130,-145,-1.5(+200)
122,56,H,Carolina,0,1,0,1,5o20,5u15,+1.5(-240)
122,57,V,Chicago,0,0,0,0,-125,5o20,+1.5(-305)
122,58,H,Florida,3,1,0,4,5,-120,-1.5(+245)
122,59,V,NYIslanders,1,1,3,5,-125,-148,-1.5(+200)
122,60,H,Ottawa,0,2,0,2,5.5u25,5.5u25,+1.5(-240)
122,61,V,St.Louis,0,1,0,1,-105,-125,-1.5(+240)
122,62,H,Colorado,0,0,1,2,5.5u30,5o35,+1.5(-300)
123,1,V,Vancouver,2,0,2,4,5o25,5o25,+1.5(-165)
123,2,H,Pittsburgh,0,1,4,5,-185,-200,-1.5(+145)
123,3,V,Minnesota,2,0,1,3,5o15,5o25,+1.5(-265)
123,4,H,SanJose,1,2,1,4,-140,-132,-1.5(+215)
123,5,V,Anaheim,2,0,2,4,5,-115,-1.5(+250)
123,6,H,Detroit,1,1,1,3,-135,5,+1.5(-310)
123,7,V,Columbus,0,2,0,2,5.5u20,5.5u20,+1.5(-170)
123,8,H,Boston,0,2,0,3,-215,-185,-1.5(+150)
123,9,V,TampaBay,0,0,2,2,5u15,-130,-1.5(+220)
123,10,H,Florida,0,4,1,5,-215,5u40,+1.5(-270)
123,11,V,NewJersey,1,1,1,3,5u20,4.5o35,+1.5(-260)
123,12,H,Winnipeg,0,0,1,1,-135,-140,-1.5(+210)
123,13,V,Montreal,2,0,0,3,5o20,-105,+1.5(-325)
123,14,H,Toronto,0,1,1,2,-120,5o35,-1.5(+260)
123,17,V,Colorado,1,1,1,3,5.5,5.5,+1.5(-170)
123,18,H,Dallas,0,1,0,1,-200,-200,-1.5(+150)
123,19,V,LosAngeles,0,2,0,2,-155,-155,-1.5(+190)
123,20,H,Arizona,1,1,1,3,5o20,5o20,+1.5(-230)
123,21,V,Nashville,1,1,2,4,-140,-140,-1.5(+210)
123,22,H,Edmonton,1,0,0,1,5o30,5o40,+1.5(-260)
124,53,V,NYRangers,0,0,0,0,-130,-141,-1.5(+200)
124,54,H,Ottawa,0,1,2,3,5,5.5u40,+1.5(-240)
124,55,V,Calgary,0,1,1,2,5o25,5o15,+1.5(-310)
124,56,H,Carolina,2,1,2,5,-125,-115,-1.5(+250)
124,57,V,St.Louis,0,0,0,0,5,5u30,+1.5(-240)
124,58,H,Chicago,0,1,1,2,-170,-146,-1.5(+200)
124,59,V,LosAngeles,0,0,2,3,-115,5o35,+1.5(-265)
124,60,H,SanJose,0,1,1,2,5o20,-130,-1.5(+215)
125,1,V,Montreal,1,1,0,2,-125,-130,-1.5(+215)
125,2,H,Columbus,1,1,3,5,5.5u30,5.5u30,+1.5(-265)
125,3,V,Boston,2,0,1,3,-120,-130,-1.5(+210)
125,4,H,Philadelphia,0,1,1,2,5o30,5o25,+1.5(-260)
125,5,V,Detroit,1,2,1,4,5o30,5.5u41,+1.5(-240)
125,6,H,NYIslanders,1,0,1,2,-140,-140,-1.5(+200)
125,7,V,Buffalo,1,0,2,3,5o25,5o25,+1.5(-175)
125,8,H,NYRangers,1,1,4,6,-205,-180,-1.5(+155)
125,9,V,Arizona,0,0,1,2,5o15,5o15,+1.5(-200)
125,10,H,Minnesota,0,0,1,1,-175,-170,-1.5(+170)
125,11,V,Calgary,0,0,1,1,5.5,5.5o20,+1.5(-160)
125,12,H,Dallas,0,2,0,2,-200,-200,-1.5(+140)
126,51,V,Anaheim,2,2,2,6,5,5.5u40,+1.5(-310)
126,52,H,Boston,1,0,1,2,-135,-115,-1.5(+250)
126,53,V,NewJersey,0,0,0,0,5u30,4.5o20,+1.5(-205)
126,54,H,Pittsburgh,1,1,0,2,-170,-170,-1.5(+175)
126,55,V,Toronto,1,0,0,1,5,5u15,+1.5(-205)
126,56,H,Florida,0,3,2,5,-180,-165,-1.5(+175)
126,57,V,Buffalo,1,1,1,3,5.5u30,5.5u15,+1.5(-235)
126,58,H,Ottawa,1,1,0,2,-170,-150,-1.5(+195)
126,59,V,Chicago,0,0,0,0,-155,-150,-1.5(+200)
126,60,H,Carolina,3,2,0,5,5,5u15,+1.5(-240)
126,61,V,Columbus,2,1,2,5,5.5u25,5.5u20,+1.5(-230)
126,62,H,Montreal,0,1,1,2,-175,-150,-1.5(+190)
126,63,V,Arizona,0,1,1,2,5o35,5.5u30,+1.5(-230)
126,64,H,Winnipeg,2,3,0,5,-160,-155,-1.5(+190)
126,65,V,Colorado,0,0,1,1,5.5u20,5.5u35,+1.5(-200)
126,66,H,SanJose,2,2,2,6,-165,-171,-1.5(+170)
126,67,V,Nashville,1,0,1,2,-115,-155,-1.5(+190)
126,68,H,Vancouver,1,0,0,1,5o30,5o20,+1.5(-230)
127,1,V,Toronto,0,0,0,0,5o30,5.5u30,+1.5(-150)
127,2,H,TampaBay,1,0,0,1,-215,-230,-1.5(+130)
127,3,V,Philadelphia,2,1,0,4,5o30,5o25,+1.5(-150)
127,4,H,Washington,0,2,1,3,-230,-235,-1.5(+130)
127,5,V,Nashville,1,1,0,2,-120,-115,+1.5(-305)
127,6,H,Calgary,0,0,1,1,5.5u25,5.5u40,-1.5(+245)
127,7,V,Colorado,0,2,2,4,5o25,5o25,+1.5(-145)
127,8,H,LosAngeles,2,1,0,3,-240,-245,-1.5(+125)
202,1,V,Minnesota,1,1,1,3,5o15,5o40,+1.5(-300)
202,2,H,NYIslanders,0,3,2,5,-145,-115,-1.5(+240)
202,3,V,NYRangers,1,0,1,2,-130,-141,-1.5(+210)
202,4,H,NewJersey,0,1,2,3,5u40,4.5o25,+1.5(-260)
202,5,V,Toronto,0,1,2,4,5o25,5o25,+1.5(-200)
202,6,H,Boston,1,0,2,3,-185,-175,-1.5(+170)
202,7,V,Montreal,1,1,0,2,5o30,5o35,+1.5(-272)
202,8,H,Philadelphia,2,0,2,4,-140,-125,-1.5(+241)
202,9,V,Ottawa,2,2,1,5,5.5u20,5.5u25,+1.5(-180)
202,10,H,Pittsburgh,3,2,1,6,-175,-200,-1.5(+160)
202,11,V,Florida,2,2,1,5,5,5o40,+1.5(-245)
202,12,H,Washington,0,0,2,2,-150,-145,-1.5(+205)
202,13,V,Dallas,0,3,2,5,-120,-121,-1.5(+233)
202,14,H,Winnipeg,1,1,1,3,5.5,5.5u20,+1.5(-263)
202,15,V,St.Louis,0,0,1,1,5,5o15,+1.5(-270)
202,16,H,Nashville,0,0,0,0,-130,-130,-1.5(+220)
202,17,V,Columbus,1,0,0,1,5.5u15,5.5u20,+1.5(-260)
202,18,H,Edmonton,0,4,1,5,-140,-135,-1.5(+210)
202,19,V,LosAngeles,0,4,2,6,-150,-157,-1.5(+200)
202,20,H,Arizona,1,1,0,2,5o25,5o23,+1.5(-240)
202,21,V,Chicago,2,0,0,2,-130,-130,-1.5(+210)
202,22,H,Colorado,1,0,0,1,5o25,5.5u30,+1.5(-260)
202,23,V,SanJose,0,2,0,2,5o25,5o30,+1.5(-275)
202,24,H,Anaheim,1,2,0,3,-135,-125,-1.5(+225)
203,51,V,Buffalo,1,0,3,4,5o30,5.5u40,+1.5(-240)
203,52,H,Montreal,0,2,0,2,-145,-150,-1.5(+200)
203,53,V,Detroit,0,1,0,1,5o15,5,+1.5(-230)
203,54,H,TampaBay,0,2,1,3,-160,-160,-1.5(+190)
203,55,V,Carolina,1,0,0,1,5o25,5o30,+1.5(-300)
203,56,H,Calgary,1,2,1,4,-125,-115,-1.5(+240)
204,1,V,Boston,0,1,1,3,-150,-172,-1.5(+170)
