Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PuckLine
101,56,H,Anaheim,2,1,0,4,-150,-155,-1.5(+180)
102,1,V,Chicago,1,0,0,1,5o40,5,+1.5(-275)
102,2,H,St.Louis,0,1,3,4,-130,-130,-1.5(+225)
102,3,V,Boston,0,0,0,0,-140,-150,-1.5(+195)
102,4,H,NewJersey,1,0,2,3,5,5,+1.5(-235)
102,5,V,Colorado,0,1,1,2,5.5u30,5.5u45,+1.5(-205)
102,6,H,Vancouver,0,2,1,3,-160,-140,-1.5(+175)
103,51,V,Edmonton,0,1,0,1,5.5u16,5.5u25,+1.5(-205)
103,52,H,Columbus,1,1,1,3,-167,-157,-1.5(+175)
103,53,V,Toronto,3,1,1,5,5.5u31,5o40,+1.5(-230)
103,54,H,Washington,2,0,3,6,-160,-155,-1.5(+190)
103,55,V,NewJersey,0,1,2,3,5o25,5,+1.5(-200)
103,56,H,Carolina,0,0,1,1,-160,-185,-1.5(+170)
103,57,V,Buffalo,2,1,1,4,5.5u36,5.5u30,+1.5(-170)
103,58,H,NYRangers,0,1,0,1,-230,-200,-1.5(+150)
103,59,V,Winnipeg,1,3,2,6,5.5u36,5.5u20,+1.5(-235)
103,60,H,TampaBay,0,1,3,4,-165,-145,-1.5(+195)
103,61,V,Montreal,0,0,1,2,5o36,5o40,+1.5(-315)
103,62,H,Nashville,0,1,0,1,-131,-125,-1.5(+250)
103,63,V,LosAngeles,0,0,1,2,5u24,5u30,+1.5(-270)
103,64,H,SanJose,0,1,0,1,-140,-147,-1.5(+220)
104,1,V,Winnipeg,0,2,2,4,5.5u30,5.5u35,+1.5(-235)
104,2,H,Florida,0,1,0,1,-155,-155,-1.5(+195)
104,3,V,Montreal,1,0,2,4,5.5,5.5u20,+1.5(-315)
104,4,H,Dallas,1,1,1,3,-140,-127,-1.5(+250)
104,5,V,NYRangers,0,1,4,5,5.5u20,5.5u30,+1.5(-275)
104,6,H,Philadelphia,0,0,2,2,-106,-130,-1.5(+225)
104,7,V,Colorado,0,0,1,1,5.5u20,5.5o15,+1.5(-160)
104,8,H,Calgary,1,1,2,4,-215,-215,-1.5(+140)
104,9,V,Arizona,0,0,0,0,5.5u30,5.5u40,+1.5(-245)
104,10,H,Vancouver,1,0,2,3,-165,-148,-1.5(+205)
104,11,V,Detroit,0,0,0,0,5.5u30,5.5u45,+1.5(-235)
104,12,H,Anaheim,1,0,1,2,-185,-152,-1.5(+195)
105,51,V,Columbus,0,0,0,0,5o35,5o35,+1.5(-260)
105,52,H,Washington,2,2,1,5,-130,-140,-1.5(+210)
105,53,V,Edmonton,1,1,2,4,5o30,5o20,+1.5(-235)
105,54,H,Boston,1,1,1,3,-140,-155,-1.5(+195)
105,55,V,Nashville,1,3,2,6,5.5u25,5.5u25,+1.5(-305)
105,56,H,TampaBay,0,1,0,1,-130,-130,-1.5(+245)
105,57,V,Carolina,1,1,2,4,5o40,5.5u40,+1.5(-240)
105,58,H,St.Louis,0,2,0,2,-155,-155,-1.5(+200)
105,59,V,Buffalo,1,1,1,3,5o25,5o25,+1.5(-200)
105,60,H,Chicago,1,1,1,4,-200,-188,-1.5(+170)
105,61,V,Detroit,3,0,1,4,5o30,5o20,+1.5(-150)
105,62,H,LosAngeles,0,0,0,0,-200,-245,-1.5(+130)
105,63,V,Minnesota,0,1,4,5,5u20,5u20,+1.5(-305)
105,64,H,SanJose,0,2,2,4,-140,-117,-1.5(+245)
106,1,V,Nashville,0,0,1,1,5o35,5o35,+1.5(-290)
106,2,H,Florida,1,0,1,2,-115,-127,-1.5(+230)
106,3,V,Toronto,4,0,0,4,-105,-130,-1.5(+210)
106,4,H,NewJersey,0,0,2,2,5.5u35,5.5u45,+1.5(-260)
106,5,V,Carolina,0,1,0,1,5.5u15,5.5u40,+1.5(-240)
106,6,H,Chicago,1,1,0,2,-180,-150,-1.5(+200)
106,7,V,NYIslanders,0,1,0,1,-143,-155,-1.5(+190)
106,8,H,Colorado,1,0,0,2,5.5,5.5,+1.5(-230)
106,9,V,Calgary,1,0,1,2,5.5u40,-125,-1.5(+225)
106,10,H,Vancouver,2,1,1,4,-115,5o35,+1.5(-275)
106,11,V,Arizona,0,1,1,2,5.5u40,5.5u40,+1.5(-155)
106,12,H,Anaheim,1,1,0,3,-230,-215,-1.5(+135)
107,51,V,Winnipeg,1,2,0,3,-115,-113,-1.5(+255)
107,52,H,Buffalo,1,0,3,4,5.5u40,5.5u40,+1.5(-320)
107,53,V,TampaBay,1,1,0,2,5.5,5.5u15,+1.5(-315)
107,54,H,Philadelphia,0,4,0,4,-145,-120,-1.5(+250)
107,55,V,Minnesota,2,0,1,3,5u30,5,+1.5(-330)
107,56,H,LosAngeles,0,2,1,4,-115,-114,-1.5(+265)
107,57,V,Edmonton,0,0,1,2,-155,-143,-1.5(+200)
107,58,H,NewJersey,1,0,0,1,5.5u25,5o40,+1.5(-240)
107,59,V,Washington,1,0,0,1,-155,-152,-1.5(+195)
107,60,H,Ottawa,0,0,0,0,5o40,5o25,+1.5(-235)
107,61,V,Montreal,3,1,1,5,5.5u20,5.5u35,+1.5(-305)
107,62,H,Toronto,2,1,0,3,-115,-115,-1.5(+245)
107,63,V,NYRangers,1,1,3,5,5.5u25,5.5o15,+1.5(-275)
107,64,H,Columbus,3,1,0,4,-130,-135,-1.5(+225)
107,65,V,Boston,1,2,1,4,-140,-160,-1.5(+190)
107,66,H,Florida,0,0,0,0,5o35,5o25,+1.5(-230)
107,67,V,NYIslanders,0,1,0,1,-145,-155,-1.5(+190)
107,68,H,Arizona,0,0,1,2,5.5u20,5.5u20,+1.5(-230)
107,69,V,Dallas,1,2,0,3,5.5u15,5.5u20,+1.5(-244)
107,70,H,St.Louis,2,1,1,4,-159,-151,-1.5(+204)
107,71,V,Vancouver,0,1,0,1,5o40,5o45,+1.5(-175)
107,72,H,Calgary,2,0,1,3,-175,-205,-1.5(+155)
107,73,V,Detroit,1,0,2,3,5o30,5o25,+1.5(-165)
107,74,H,SanJose,3,0,3,6,-210,-215,-1.5(+145)
108,1,V,TampaBay,0,1,1,2,6u11,6u25,+1.5(-135)
108,2,H,Pittsburgh,0,2,4,6,-260,-275,-1.5(+115)
108,3,V,Boston,1,0,2,3,5o40,5o30,+1.5(-235)
108,4,H,Carolina,0,2,1,4,-135,-155,-1.5(+195)
108,5,V,Philadelphia,0,0,1,1,5.5,5.5u20,+1.5(-200)
108,6,H,Columbus,0,1,0,2,-185,-165,-1.5(+170)
108,7,V,Nashville,1,0,1,2,5o40,5o40,+1.5(-230)
108,8,H,Chicago,2,0,3,5,-150,-158,-1.5(+190)
108,9,V,Edmonton,0,3,0,3,5o40,5.5u35,+1.5(-265)
108,10,H,Ottawa,2,2,1,5,-135,-140,-1.5(+215)
108,11,V,Minnesota,0,2,0,2,5o30,5o15,+1.5(-290)
108,12,H,Anaheim,1,0,0,1,-118,-134,-1.5(+230)
109,51,V,Florida,1,0,2,3,5o15,-127,-1.5(+240)
109,52,H,NewJersey,0,0,0,0,-125,5u20,+1.5(-300)
109,53,V,Washington,1,0,3,4,5u15,4.5o40,+1.5(-325)
109,54,H,Montreal,0,0,1,1,-117,-115,-1.5(+260)
109,55,V,Calgary,0,0,0,0,5.5u35,5.5u25,+1.5(-280)
109,56,H,Winnipeg,1,0,1,2,-107,-135,-1.5(+230)
109,57,V,Dallas,1,2,3,6,5.5u25,5o35,+1.5(-230)
109,58,H,LosAngeles,0,1,3,4,-160,-162,-1.5(+190)
110,1,V,Philadelphia,0,0,1,1,-115,-120,-1.5(+240)
110,2,H,Buffalo,0,3,1,4,5.5u35,5.5u45,+1.5(-300)
110,3,V,Columbus,1,2,0,3,-120,5.5u25,+1.5(-270)
110,4,H,Carolina,0,3,2,5,5o35,-134,-1.5(+220)
110,5,V,Vancouver,0,0,1,1,5o30,5o24,+1.5(-200)
110,6,H,Nashville,0,1,0,2,-185,-175,-1.5(+170)
110,7,V,Boston,3,1,1,5,5o25,-112,-1.5(+250)
110,8,H,St.Louis,0,1,2,3,-130,5.5u35,+1.5(-315)
110,9,V,Detroit,0,3,0,3,5.5u35,5o40,+1.5(-170)
110,10,H,Chicago,2,1,0,4,-210,-200,-1.5(+150)
110,11,V,SanJose,2,2,1,5,5o35,-115,-1.5(+260)
110,12,H,Edmonton,1,0,2,3,-125,5o20,+1.5(-325)
110,13,V,Dallas,0,0,0,0,5.5u35,5.5u35,+1.5(-230)
110,14,H,Anaheim,0,1,1,2,-165,-132,-1.5(+190)
111,51,V,Florida,1,1,0,2,5o35,5o35,+1.5(-265)
111,52,H,NYIslanders,1,0,0,1,-125,-144,-1.5(+215)
111,53,V,Montreal,3,2,2,7,5.5u30,5.5,+1.5(-245)
111,54,H,Winnipeg,2,1,1,4,-125,-170,-1.5(+205)
111,55,V,Pittsburgh,0,0,2,2,5.5u25,5.5u30,+1.5(-295)
111,56,H,Washington,1,1,3,5,-130,-125,-1.5(+235)
111,57,V,SanJose,2,0,0,2,5o35,5o35,+1.5(-300)
111,58,H,Calgary,1,1,1,3,-107,-123,-1.5(+240)
112,1,V,Vancouver,1,3,0,4,5o30,5o30,+1.5(-200)
112,2,H,Philadelphia,1,2,1,5,-170,-180,-1.5(+170)
112,3,V,Pittsburgh,0,1,0,1,-140,-160,-1.5(+190)
112,4,H,Ottawa,2,1,1,4,5.5,5.5o25,+1.5(-230)
112,5,V,Buffalo,1,0,1,2,5.5u30,5.5u20,+1.5(-210)
112,6,H,TampaBay,1,2,1,4,-155,-165,-1.5(+180)
112,7,V,Montreal,0,0,1,1,5u25,5u15,+1.5(-215)
112,8,H,Minnesota,1,3,3,7,-140,-165,-1.5(+185)
112,9,V,Boston,0,1,0,1,5o30,-124,-1.5(+215)
112,10,H,Nashville,0,2,0,2,-120,5o25,+1.5(-263)
112,11,V,Detroit,2,0,0,2,5.5,5.5u20,+1.5(-230)
112,12,H,Dallas,1,3,1,5,-150,-164,-1.5(+190)
112,13,V,NewJersey,1,1,0,2,5o20,5,+1.5(-175)
112,14,H,Edmonton,0,1,1,3,-200,-186,-1.5(+155)
112,15,V,Anaheim,2,1,1,4,-160,-175,-1.5(+170)
112,16,H,Colorado,1,0,0,1,5o40,5o40,+1.5(-200)
112,17,V,St.Louis,0,1,0,1,5o30,5u34,+1.5(-290)
112,18,H,LosAngeles,2,3,0,5,-140,-115,-1.5(+230)
113,51,V,Chicago,0,0,0,0,5o25,5u20,+1.5(-215)
113,52,H,Washington,3,1,2,6,-143,-171,-1.5(+185)
113,53,V,Toronto,2,1,1,4,5.5,6o20,+1.5(-260)
113,54,H,NYRangers,0,1,1,2,-147,-145,-1.5(+210)
113,55,V,NYIslanders,2,1,2,5,5o25,5.5u40,+1.5(-265)
113,56,H,Florida,1,0,1,2,-143,-135,-1.5(+215)
113,57,V,Buffalo,1,1,0,2,5o35,5o30,+1.5(-165)
113,58,H,Carolina,0,3,2,5,-179,-205,-1.5(+145)
113,59,V,Columbus,0,1,2,3,5.5u15,-130,-1.5(+210)
113,60,H,TampaBay,1,0,0,1,-111,5.5u15,+1.5(-260)
113,61,V,Winnipeg,1,0,2,3,-150,-145,-1.5(+205)
113,62,H,Arizona,4,0,0,4,5.5u30,5.5u35,+1.5(-245)
113,63,V,NewJersey,2,0,0,2,5o35,5o35,+1.5(-155)
113,64,H,Calgary,0,1,0,1,-185,-230,-1.5(+135)
114,1,V,Philadelphia,1,2,0,3,5o40,5o40,+1.5(-175)
114,2,H,Boston,1,4,1,6,-145,-200,-1.5(+155)
114,3,V,Nashville,0,1,2,3,-160,-151,-1.5(+200)
114,4,H,Colorado,1,1,0,2,5.5u35,5.5u20,+1.5(-240)
114,5,V,Columbus,2,0,1,3,-160,-135,-1.5(+215)
114,6,H,Florida,1,2,1,4,5o40,5.5u35,+1.5(-265)
114,7,V,NYIslanders,2,1,1,4,5.5,5.5u35,+1.5(-230)
114,8,H,Carolina,1,3,3,7,-150,-160,-1.5(+190)
114,9,V,NYRangers,1,2,1,4,5o45,5.5u35,+1.5(-245)
114,10,H,Montreal,0,2,3,5,-148,-145,-1.5(+205)
114,11,V,Toronto,1,1,2,4,6.5u20,5.5o20,+1.5(-270)
114,12,H,Ottawa,0,2,0,2,-145,-130,-1.5(+220)
114,13,V,Pittsburgh,1,2,0,3,-175,-170,-1.5(+170)
114,14,H,Detroit,0,3,3,6,5.5o15,5.5o25,+1.5(-200)
114,15,V,Minnesota,4,0,1,5,-127,5.5o20,-1.5(+265)
114,16,H,Dallas,1,2,1,4,5.5u30,-132,+1.5(-330)
114,17,V,Anaheim,1,0,2,3,5o45,-175,-1.5(+169)
114,18,H,Arizona,0,0,0,0,-210,5o45,+1.5(-198)
114,19,V,Calgary,0,1,0,1,5.5u20,5.5u30,+1.5(-205)
114,20,H,Edmonton,0,1,0,2,-150,-167,-1.5(+175)
114,21,V,Winnipeg,0,1,1,2,5o40,5o29,+1.5(-179)
114,22,H,LosAngeles,1,0,1,3,-180,-206,-1.5(+159)
114,23,V,St.Louis,0,2,2,4,5o40,5o40,+1.5(-200)
114,24,H,SanJose,0,0,0,0,-160,-163,-1.5(+170)
115,51,V,Philadelphia,0,0,0,0,5o45,5.5u30,+1.5(-135)
115,52,H,Washington,0,1,4,5,-230,-275,-1.5(+115)
115,53,V,NewJersey,0,1,0,2,5u20,5u20,+1.5(-260)
115,54,H,Vancouver,0,1,0,1,-125,-145,-1.5(+210)
115,55,V,Minnesota,0,2,1,3,5,5o20,+1.5(-315)
115,56,H,Chicago,1,1,0,2,-130,-115,-1.5(+250)
115,57,V,St.Louis,0,1,0,2,5o40,5.5u40,+1.5(-215)
115,58,H,Anaheim,0,0,1,1,-145,-165,-1.5(+185)
116,1,V,Dallas,1,0,0,1,-115,-120,-1.5(+245)
116,2,H,Buffalo,2,1,1,4,5.5,5.5u20,+1.5(-305)
116,3,V,NYIslanders,0,3,1,4,5.5u20,5.5u35,+1.5(-145)
116,4,H,Boston,0,0,0,0,-200,-245,-1.5(+125)
116,5,V,Montreal,0,0,0,0,-135,-155,-1.5(+195)
116,6,H,Detroit,0,1,0,1,5.5u30,5.5u24,+1.5(-235)
116,7,V,TampaBay,1,1,0,2,5o40,5o20,+1.5(-260)
116,8,H,LosAngeles,1,0,0,1,-153,-139,-1.5(+210)
116,9,V,Winnipeg,0,0,2,2,5o40,5o40,+1.5(-180)
116,10,H,SanJose,1,2,2,5,-210,-181,-1.5(+160)
116,11,V,Washington,2,3,2,7,5.5u15,5.5u30,+1.5(-265)
116,12,H,Pittsburgh,0,6,1,8,-130,-135,-1.5(+215)
116,13,V,Arizona,0,1,0,1,5.5u35,5o40,+1.5(-155)
116,14,H,Edmonton,1,2,0,3,-235,-230,-1.5(+135)
117,51,V,Dallas,3,4,0,7,6u20,6,+1.5(-200)
117,52,H,NYRangers,1,2,3,6,-165,-173,-1.5(+170)
117,53,V,Carolina,1,0,0,1,5.5u25,5.5u15,+1.5(-235)
117,54,H,Columbus,2,2,0,4,-157,-158,-1.5(+195)
117,55,V,Buffalo,2,0,1,3,5.5,5.5u15,+1.5(-170)
117,56,H,Toronto,0,3,1,4,-200,-205,-1.5(+150)
117,57,V,Ottawa,1,2,3,6,5.5u20,5.5u40,+1.5(-245)
117,58,H,St.Louis,1,1,2,4,-160,-143,-1.5(+205)
117,59,V,NewJersey,0,1,3,4,5u15,5u30,+1.5(-155)
117,60,H,Minnesota,1,1,1,3,-230,-235,-1.5(+135)
117,61,V,Florida,2,0,0,2,5o35,5u15,+1.5(-245)
117,62,H,Calgary,1,3,1,5,-140,-129,-1.5(+205)
117,63,V,Chicago,2,1,3,6,-175,-167,-1.5(+170)
117,64,H,Colorado,1,3,0,4,5.5u30,5.5u40,+1.5(-200)
117,65,V,Nashville,0,0,0,0,-125,-157,-1.5(+215)
117,66,H,Vancouver,0,0,1,1,5o25,5o25,+1.5(-265)
117,67,V,TampaBay,0,1,0,1,5o40,5o25,+1.5(-215)
117,68,H,Anaheim,0,1,0,2,-175,-155,-1.5(+185)
118,1,V,Pittsburgh,1,2,1,4,5.5o25,5.5o40,+1.5(-270)
118,2,H,Montreal,0,1,0,1,-115,-126,-1.5(+220)
118,3,V,Arizona,2,0,1,3,5.5u20,5.5o15,+1.5(-175)
118,4,H,Winnipeg,1,3,2,6,-200,-185,-1.5(+155)
118,5,V,Boston,4,1,0,5,-140,-143,-1.5(+215)
118,6,H,Detroit,1,3,1,6,5.5u30,5o30,+1.5(-265)
118,7,V,Florida,1,1,1,3,5o30,5o30,+1.5(-180)
118,8,H,Edmonton,2,0,1,4,-170,-183,-1.5(+160)
118,9,V,SanJose,2,1,0,3,5u25,5u30,+1.5(-290)
118,10,H,LosAngeles,1,1,0,2,-125,-142,-1.5(+230)
119,51,V,Dallas,0,0,0,0,5.5o30,5.5o30,+1.5(-300)
119,52,H,NYIslanders,1,0,2,3,-125,-111,-1.5(+240)
119,53,V,Ottawa,1,1,0,2,5.5u15,5.5u30,+1.5(-165)
119,54,H,Columbus,0,0,0,0,-170,-202,-1.5(+145)
119,55,V,NYRangers,2,1,2,5,6.5u15,6u25,+1.5(-300)
119,56,H,Toronto,1,1,0,2,-124,-125,-1.5(+240)
119,57,V,Washington,2,4,1,7,-135,-140,-1.5(+210)
119,58,H,St.Louis,0,1,2,3,5o45,5,+1.5(-260)
119,59,V,Arizona,1,2,0,3,5o40,5o40,+1.5(+110)
119,60,H,Minnesota,2,1,1,4,-300,-380,-1.5(-130)
119,61,V,Nashville,1,2,1,4,5o35,5o35,+1.5(-300)
119,62,H,Calgary,0,0,3,3,-120,-125,-1.5(+240)
119,63,V,Colorado,0,1,0,1,5.5u35,5o35,+1.5(-130)
119,64,H,Anaheim,0,0,2,2,-265,-300,-1.5(+110)
119,65,V,TampaBay,0,1,0,1,5o30,5o45,+1.5(-265)
119,66,H,SanJose,0,1,1,2,-140,-135,-1.5(+215)
120,1,V,Pittsburgh,1,4,2,7,-135,-126,-1.5(+230)
120,2,H,Carolina,0,0,1,1,5.5o40,6.5u20,+1.5(-290)
120,3,V,Chicago,0,0,1,1,5o35,5.5u40,+1.5(-200)
120,4,H,Boston,0,0,0,0,-130,-170,-1.5(+170)
120,5,V,Detroit,1,0,1,2,5.5u40,5.5u45,+1.5(-305)
120,6,H,Buffalo,0,1,1,3,-125,-115,-1.5(+245)
120,7,V,Montreal,1,0,2,3,-122,-140,-1.5(+240)
120,8,H,NewJersey,1,0,0,1,5o35,5o30,+1.5(-300)
120,9,V,Nashville,0,1,1,3,5.5u40,5o35,+1.5(-265)
120,10,H,Edmonton,0,1,1,2,-150,-147,-1.5(+215)
120,11,V,Florida,0,1,0,1,5,-107,+1.5(-315)
120,12,H,Vancouver,0,1,1,2,-120,5,-1.5(+250)
121,51,V,St.Louis,1,0,2,3,5.5,5.5o40,+1.5(-290)
121,52,H,Winnipeg,1,1,3,5,-120,-125,-1.5(+230)
121,53,V,Carolina,0,2,0,2,5.5o20,5.5u15,+1.5(-175)
121,54,H,Columbus,2,0,1,3,-230,-200,-1.5(+155)
121,55,V,Ottawa,1,0,1,3,5.5o35,5.5o25,+1.5(-230)
121,56,H,Toronto,0,1,1,2,-140,-155,-1.5(+190)
121,57,V,Buffalo,0,1,1,3,5.5u35,5o20,+1.5(-185)
121,58,H,Montreal,0,2,0,2,-230,-185,-1.5(+165)
121,59,V,NewJersey,1,2,1,4,5o40,5o40,+1.5(-175)
121,60,H,Philadelphia,1,0,0,1,-160,-215,-1.5(+155)
121,61,V,LosAngeles,0,0,2,2,-115,-135,-1.5(+250)
121,62,H,NYIslanders,1,1,2,4,5.5u40,5.5u35,+1.5(-315)
121,63,V,Washington,1,0,2,4,-148,-140,-1.5(+210)
121,64,H,Dallas,1,2,0,3,5.5o20,6u15,+1.5(-260)
121,65,V,TampaBay,1,0,2,3,-175,-161,-1.5(+185)
121,66,H,Arizona,2,3,0,5,5o45,5o25,+1.5(-215)
121,67,V,Anaheim,2,1,0,3,5,5u15,+1.5(-235)
121,68,H,Minnesota,1,1,3,5,-140,-160,-1.5(+195)
121,69,V,Edmonton,3,3,1,7,5.5u25,5.5,+1.5(-230)
121,70,H,Calgary,0,1,2,3,-150,-160,-1.5(+190)
121,71,V,Colorado,0,1,1,2,5.5u40,5o45,+1.5(-101)
121,72,H,SanJose,1,1,0,3,-305,-340,-1.5(-119)
122,1,V,NYRangers,0,0,0,1,46.5,100,+1.5(-340)
122,2,H,Detroit,0,0,0,0,-400,5.5o15,-1.5(+275)
122,3,V,Boston,0,1,0,1,5.5o25,5.5o35,+1.5(-240)
122,4,H,Pittsburgh,0,2,3,5,-170,-150,-1.5(+200)
122,5,V,Columbus,2,1,3,7,-135,-125,-1.5(+230)
122,6,H,Ottawa,2,3,1,6,5.5u20,5.5u25,+1.5(-290)
122,7,V,Philadelphia,0,1,1,3,5.5o25,-122,-1.5(+240)
122,8,H,NYIslanders,1,1,0,2,-130,5.5u15,+1.5(-300)
122,9,V,Vancouver,0,0,2,2,5o25,5,+1.5(-170)
122,10,H,Chicago,2,0,2,4,-230,-205,-1.5(+150)
122,11,V,Nashville,0,1,3,4,5o35,5.5u15,+1.5(-290)
122,12,H,Minnesota,2,0,0,2,-135,-120,-1.5(+230)
123,51,V,LosAngeles,0,1,1,2,5.5,5o40,+1.5(-270)
123,52,H,NYRangers,1,1,1,3,-130,-130,-1.5(+220)
123,53,V,Carolina,1,0,0,1,5.5u25,5o25,+1.5(-180)
123,54,H,Washington,2,2,2,6,-215,-200,-1.5(+160)
123,55,V,Calgary,0,0,0,0,5.5o35,5.5o15,+1.5(-245)
123,56,H,Toronto,1,2,1,4,-145,-145,-1.5(+205)
123,57,V,Anaheim,2,0,1,3,5.5,5.5u30,+1.5(-300)
123,58,H,Winnipeg,1,0,1,2,-115,-111,-1.5(+240)
123,59,V,SanJose,1,0,4,5,-235,-235,-1.5(+151)
123,60,H,Colorado,0,1,1,2,5o40,5o35,+1.5(-172)
123,61,V,Florida,1,1,0,2,-135,-135,-1.5(+220)
123,62,H,Arizona,0,2,0,3,5o25,5o25,+1.5(-270)
124,1,V,LosAngeles,3,0,0,3,-125,-130,-1.5(+240)
124,2,H,NewJersey,0,0,1,1,5o20,4.5o40,+1.5(-300)
124,3,V,Columbus,1,0,1,2,-134,-133,-1.5(+215)
124,4,H,NYIslanders,0,2,2,4,5.5u13,5.5o30,+1.5(-265)
124,5,V,St.Louis,1,1,1,3,6o06,6,+1.5(-170)
124,6,H,Pittsburgh,0,0,0,0,-203,-205,-1.5(+150)
124,7,V,Detroit,1,2,0,3,5.5u40,5o35,+1.5(-160)
124,8,H,Boston,2,0,1,4,-170,-230,-1.5(+140)
124,9,V,Calgary,0,0,1,1,5.5u23,5o35,+1.5(-200)
124,10,H,Montreal,1,2,2,5,-190,-177,-1.5(+170)
124,11,V,Washington,0,0,0,0,-140,-130,-1.5(+220)
124,12,H,Ottawa,2,1,0,3,5.5u25,5.5u30,+1.5(-270)
124,13,V,Buffalo,0,2,2,5,5o34,5o35,+1.5(-210)
124,14,H,Nashville,1,1,2,4,-169,-165,-1.5(+180)
124,15,V,SanJose,1,1,2,4,-125,-115,-1.5(+260)
124,16,H,Winnipeg,1,1,1,3,5.5u20,5.5,+1.5(-325)
124,17,V,Minnesota,1,1,0,3,-130,-115,-1.5(+245)
124,18,H,Dallas,0,2,0,2,5.5u15,5.5o20,+1.5(-305)
124,19,V,TampaBay,1,0,4,5,5o24,5o35,+1.5(-230)
124,20,H,Chicago,1,1,0,2,-169,-152,-1.5(+190)
125,51,V,Toronto,1,1,2,4,-130,-123,-1.5(+260)
125,52,H,Detroit,0,0,0,0,5.5u15,5.5o20,+1.5(-325)
125,53,V,Philadelphia,0,0,2,2,5.5,5.5o20,+1.5(-240)
125,54,H,NYRangers,0,0,0,0,-175,-144,-1.5(+200)
125,55,V,Vancouver,1,1,1,3,-135,-125,-1.5(+220)
125,56,H,Colorado,0,1,1,2,5o35,5o35,+1.5(-270)
125,57,V,Edmonton,0,3,1,4,5o35,5o15,+1.5(-260)
125,58,H,Anaheim,0,0,0,0,-145,-138,-1.5(+210)
126,1,V,LosAngeles,0,0,3,3,5o16,5o20,+1.5(-305)
126,2,H,Carolina,0,0,0,0,-120,-123,-1.5(+245)
126,3,V,Toronto,0,1,0,1,5.5o20,5.5o30,+1.5(-270)
126,4,H,Philadelphia,1,0,1,2,-140,-135,-1.5(+220)
126,5,V,Pittsburgh,2,0,1,3,-116,5.5,+1.5(-260)
126,6,H,Boston,0,3,1,4,5.5o25,-129,-1.5(+210)
126,7,V,Washington,2,2,1,5,-175,-170,-1.5(+170)
126,8,H,NewJersey,0,2,0,2,5o11,5u25,+1.5(-200)
126,9,V,Montreal,0,1,0,1,-116,-120,-1.5(+250)
126,10,H,NYIslanders,1,0,2,3,5.5u20,5o35,+1.5(-310)
126,11,V,TampaBay,1,0,0,1,5o35,5o45,+1.5(-305)
126,12,H,Florida,1,0,0,2,-111,-125,-1.5(+245)
126,13,V,Calgary,0,2,0,3,5.5u20,5.5u25,+1.5(-270)
126,14,H,Ottawa,0,0,2,2,-150,-136,-1.5(+220)
126,15,V,St.Louis,0,1,0,1,5o25,5o40,+1.5(-210)
126,16,H,Minnesota,0,3,2,5,-140,-157,-1.5(+180)
126,17,V,Columbus,1,0,2,3,-105,5.5u40,+1.5(-280)
126,18,H,Nashville,0,2,2,4,5.5u20,-127,-1.5(+230)
126,19,V,Winnipeg,2,0,3,5,5.5u16,5.5u20,+1.5(-245)
126,20,H,Chicago,1,2,0,3,-165,-156,-1.5(+205)
126,21,V,Buffalo,2,1,0,3,5.5u20,5.5,+1.5(-245)
126,22,H,Dallas,1,3,0,4,-145,-144,-1.5(+205)
126,23,V,Vancouver,0,0,0,0,-116,5o30,+1.5(-305)
126,24,H,Arizona,0,1,2,3,5o25,-119,-1.5(+245)
126,25,V,Edmonton,1,1,2,4,5.5u40,5o45,+1.5(-230)
126,26,H,SanJose,1,0,0,1,-180,-150,-1.5(+190)
131,51,V,Columbus,1,4,1,6,5.5o15,5.5o50,+1.5(-260)
131,52,H,NYRangers,0,0,4,4,-140,-132,-1.5(+210)
131,53,V,Nashville,1,0,1,2,5.5o25,5.5o20,+1.5(-215)
131,54,H,Pittsburgh,1,3,0,4,-180,-155,-1.5(+185)
131,55,V,Washington,1,0,1,2,-130,-127,-1.5(+230)
131,56,H,NYIslanders,0,1,2,3,5.5u30,5.5u45,+1.5(-290)
131,57,V,Philadelphia,0,0,1,1,5.5u25,5.5u30,+1.5(-265)
131,58,H,Carolina,2,2,1,5,-140,-136,-1.5(+215)
131,59,V,NewJersey,2,1,1,4,5o15,5o15,+1.5(-240)
131,60,H,Detroit,0,1,2,3,-135,-150,-1.5(+200)
131,61,V,Boston,0,2,2,4,5.5u30,-120,-1.5(+245)
131,62,H,TampaBay,0,1,2,3,-125,5o40,+1.5(-305)
131,63,V,Buffalo,0,0,2,2,5o30,5o30,+1.5(-215)
131,64,H,Montreal,1,3,1,5,-185,-162,-1.5(+185)
131,65,V,Ottawa,3,1,1,5,5o30,5o20,+1.5(-270)
131,66,H,Florida,2,2,2,6,-120,-139,-1.5(+220)
131,67,V,Winnipeg,1,2,2,5,5.5o25,5.5o35,+1.5(-239)
131,68,H,St.Louis,1,1,1,3,-145,-145,-1.5(+213)
131,69,V,Toronto,1,2,0,3,5.5o25,5.5o35,+1.5(-300)
131,70,H,Dallas,5,1,0,6,-120,-115,-1.5(+240)
131,71,V,Minnesota,2,2,1,5,5o40,5o25,+1.5(-300)
131,72,H,Edmonton,0,2,0,2,-125,-119,-1.5(+240)
131,73,V,LosAngeles,1,1,1,3,-150,-155,-1.5(+190)
131,74,H,Arizona,1,1,0,2,5o20,5,+1.5(-230)
