"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"VAN",2013-12-19,1,60,56,54,2,50.91,56,54,1,4,-3,20,1,4,2.33,2.04,0.29,53.32,2.33,2.04,5,3,-2,3.57,84.62,88.19
"VAN",2013-12-20,1,65,50,48,2,51.02,46.15,44.31,2,2,0,50,1.85,1.85,2.64,2.6,0.05,50.43,2.44,2.4,4,4,0,8.33,92.31,100.64
"VAN",2013-12-22,1,60,52,49,3,51.49,52,49,2,1,1,66.67,2,1,1.65,1.79,-0.14,47.92,1.65,1.79,2,4,2,8,95.45,103.45
"VAN",2013-12-29,1,60,51,41,10,55.43,51,41,2,0,2,100,2,0,2.93,1.41,1.52,67.55,2.93,1.41,2,3,1,6.9,100,106.9
"VAN",2013-12-30,1,65,70,49,21,58.82,64.62,45.23,3,3,0,50,2.77,2.77,3.57,2.03,1.54,63.77,3.29,1.87,3,5,2,6.82,88.89,95.71
"VAN",2014-01-01,1,60,61,57,4,51.69,61,57,2,4,-2,33.33,2,4,2.45,2.21,0.24,52.63,2.45,2.21,3,2,-1,6.67,87.88,94.55
"VAN",2014-01-04,1,60,48,74,-26,39.34,48,74,1,3,-2,25,1,3,2.36,3.56,-1.2,39.83,2.36,3.56,3,4,1,3.57,93.88,97.45
"VAN",2014-01-05,1,64.97,44,90,-46,32.84,40.64,83.12,3,4,-1,42.86,2.77,3.69,1.94,4.5,-2.56,30.13,1.79,4.16,4,4,0,15,91.84,106.84
"VAN",2014-01-07,1,65,57,62,-5,47.9,52.62,57.23,4,4,0,50,3.69,3.69,2.39,3.47,-1.08,40.77,2.2,3.2,2,2,0,15.38,88.57,103.96
"VAN",2014-01-10,1,60,47,58,-11,44.76,47,58,2,1,1,66.67,2,1,0.98,2.67,-1.69,26.8,0.98,2.67,1,2,1,9.09,96.77,105.87
"VAN",2014-01-13,1,60,44,46,-2,48.89,44,46,0,1,-1,0,0,1,1.56,2.56,-1,37.82,1.56,2.56,14,9,-5,0,95,95
"VAN",2014-01-15,1,60,62,80,-18,43.66,62,80,1,9,-8,10,1,9,2.68,6.71,-4.04,28.51,2.68,6.71,16,6,-10,3.12,79.55,82.67
"VAN",2014-01-16,1,60,55,55,0,50,55,55,0,1,-1,0,0,1,2.4,2.44,-0.04,49.59,2.4,2.44,10,11,1,0,95.65,95.65
"VAN",2014-01-18,1,65,59,60,-1,49.58,54.46,55.38,2,2,0,50,1.85,1.85,2.19,2.45,-0.27,47.14,2.02,2.27,19,19,0,6.06,93.94,100
"VAN",2014-01-21,1,60,56,53,3,51.38,56,53,2,1,1,66.67,2,1,2.29,2.35,-0.07,49.29,2.29,2.35,5,5,0,7.41,96.55,103.96
"VAN",2014-01-23,1,60,64,45,19,58.72,64,45,1,2,-1,33.33,1,2,2.31,1.7,0.61,57.6,2.31,1.7,4,6,2,2.94,92.31,95.25
"VAN",2014-01-26,1,62.25,61,51,10,54.46,58.8,49.16,5,4,1,55.56,4.82,3.86,3.22,2.81,0.42,53.46,3.11,2.71,6,5,-1,20,87.88,107.88
"VAN",2014-01-27,1,60,54,48,6,52.94,54,48,2,4,-2,33.33,2,4,2.37,3.18,-0.81,42.7,2.37,3.18,4,3,-1,7.41,80,87.41
"VAN",2014-01-29,1,60,72,74,-2,49.32,72,74,2,5,-3,28.57,2,5,2.19,4.04,-1.85,35.15,2.19,4.04,5,4,-1,6.45,87.5,93.95
"VAN",2014-01-31,1,60,57,59,-2,49.14,57,59,3,4,-1,42.86,3,4,2.41,2.37,0.04,50.41,2.41,2.37,3,2,-1,11.54,88.24,99.77
"VAN",2014-02-03,1,60,37,56,-19,39.78,37,56,0,2,-2,0,0,2,2.39,5.02,-2.63,32.24,2.39,5.02,4,7,3,0,93.33,93.33
"VAN",2014-02-04,1,60,67,63,4,51.54,67,63,1,3,-2,25,1,3,1.67,2.06,-0.39,44.8,1.67,2.06,3,2,-1,3.57,90.62,94.2
"VAN",2014-02-06,1,60,74,52,22,58.73,74,52,2,5,-3,28.57,2,5,3.06,3.1,-0.04,49.66,3.06,3.1,3,5,2,4.55,82.76,87.3
"VAN",2014-02-08,1,60,57,62,-5,47.9,57,62,1,3,-2,25,1,3,2.06,2.03,0.03,50.41,2.06,2.03,5,4,-1,3.03,87.5,90.53
"VAN",2014-02-26,1,60,58,52,6,52.73,58,52,1,0,1,100,1,0,3.93,1.73,2.2,69.4,3.93,1.73,3,4,1,2.86,100,102.86
"VAN",2014-02-28,1,65,70,39,31,64.22,64.62,36,1,1,0,50,0.92,0.92,2.12,1.31,0.81,61.85,1.96,1.21,3,2,-1,3.23,95.65,98.88
"VAN",2014-03-02,1,60,52,47,5,52.53,52,47,2,4,-2,33.33,2,4,1.7,2.15,-0.45,44.18,1.7,2.15,6,6,0,6.45,85.71,92.17
"VAN",2014-03-04,1,60,59,60,-1,49.58,59,60,0,1,-1,0,0,1,1.57,2.99,-1.41,34.53,1.57,2.99,3,0,-3,0,96.88,96.88
"VAN",2014-03-06,1,60,63,48,15,56.76,63,48,1,6,-5,14.29,1,6,2.79,2.86,-0.07,49.41,2.79,2.86,6,6,0,3.03,72.73,75.76
"VAN",2014-03-08,1,60,62,70,-8,46.97,62,70,2,1,1,66.67,2,1,2.19,2.43,-0.23,47.49,2.19,2.43,6,2,-4,14.29,95.65,109.94
"VAN",2014-03-10,1,60,50,57,-7,46.73,50,57,4,7,-3,36.36,4,7,2.77,3.41,-0.64,44.79,2.77,3.41,8,4,-4,16.67,75,91.67
"VAN",2014-03-12,1,65,61,65,-4,48.41,56.31,60,2,2,0,50,1.85,1.85,3.1,3.05,0.05,50.4,2.86,2.82,7,7,0,6.06,94.12,100.18
"VAN",2014-03-14,1,60,74,49,25,60.16,74,49,3,4,-1,42.86,3,4,2.71,2.13,0.58,56.01,2.71,2.13,4,5,1,7.32,80.95,88.27
"VAN",2014-03-16,1,65,63,57,6,52.5,58.15,52.62,3,3,0,50,2.77,2.77,2.71,2.53,0.18,51.73,2.51,2.34,5,6,1,9.38,89.66,99.03
"VAN",2014-03-17,1,60,56,58,-2,49.12,56,58,3,4,-1,42.86,3,4,3.34,2.74,0.6,54.94,3.34,2.74,5,4,-1,10.71,86.67,97.38
"VAN",2014-03-19,1,60,43,48,-5,47.25,43,48,2,0,2,100,2,0,1.32,1.47,-0.16,47.19,1.32,1.47,4,1,-3,9.09,100,109.09
"VAN",2014-03-23,1,60,79,42,37,65.29,79,42,4,2,2,66.67,4,2,3.42,1.2,2.21,73.95,3.42,1.2,2,2,0,11.11,88.89,100
"VAN",2014-03-26,1,60,39,60,-21,39.39,39,60,5,2,3,71.43,5,2,0.96,2.67,-1.71,26.4,0.96,2.67,5,3,-2,26.32,93.55,119.86
"VAN",2014-03-27,1,60.92,62,48,14,56.36,61.07,47.28,2,3,-1,40,1.97,2.95,1.96,2.29,-0.33,46.15,1.93,2.26,4,6,2,6.45,89.29,95.74
"VAN",2014-03-29,1,60,60,44,16,57.69,60,44,1,5,-4,16.67,1,5,2.58,2.3,0.28,52.92,2.58,2.3,7,5,-2,3.12,76.19,79.32
"VAN",2014-04-01,1,60,58,50,8,53.7,58,50,1,3,-2,25,1,3,1.97,3.19,-1.21,38.24,1.97,3.19,4,2,-2,2.86,90.32,93.18
"VAN",2014-04-05,1,60,73,55,18,57.03,73,55,2,1,1,66.67,2,1,4.38,2.34,2.04,65.15,4.38,2.34,3,6,3,5,96.15,101.15
"VAN",2014-04-07,1,60,61,40,21,60.4,61,40,0,3,-3,0,0,3,2.68,1.9,0.78,58.52,2.68,1.9,3,5,2,0,86.96,86.96
"VAN",2014-04-10,1,60,68,51,17,57.14,68,51,2,4,-2,33.33,2,4,2.67,3.96,-1.29,40.3,2.67,3.96,6,2,-4,5,85.71,90.71
"VAN",2014-04-12,1,60,78,54,24,59.09,78,54,2,5,-3,28.57,2,5,4.63,3.64,0.99,56,4.63,3.64,6,3,-3,4.76,77.27,82.03
"VAN",2014-04-13,1,60,60,45,15,57.14,60,45,5,1,4,83.33,5,1,2.62,1.58,1.05,62.46,2.62,1.58,3,4,1,21.74,95.45,117.19
"VAN",2014-10-08,1,60,50,45,5,52.63,50,45,4,2,2,66.67,4,2,3.45,1.86,1.59,64.99,3.45,1.86,6,5,-1,12.12,92,104.12
"VAN",2014-10-11,1,65,75,49,26,60.48,69.23,45.23,4,4,0,50,3.69,3.69,4.01,2.18,1.83,64.75,3.7,2.01,4,8,4,9.3,86.21,95.51
"VAN",2014-10-17,1,60,56,58,-2,49.12,56,58,2,0,2,100,2,0,2.37,2.22,0.15,51.58,2.37,2.22,4,3,-1,6.67,100,106.67
"VAN",2014-10-18,1,60,58,40,18,59.18,58,40,2,4,-2,33.33,2,4,3.43,4.26,-0.83,44.58,3.43,4.26,7,8,1,6.25,83.33,89.58
"VAN",2014-10-21,1,60,69,47,22,59.48,69,47,3,6,-3,33.33,3,6,6.31,2.69,3.62,70.09,6.31,2.69,6,4,-2,6.52,78.57,85.09
"VAN",2014-10-23,1,60,40,67,-27,37.38,40,67,4,1,3,80,4,1,2.31,2.74,-0.43,45.7,2.31,2.74,7,4,-3,17.39,96.88,114.27
"VAN",2014-10-24,1,60,47,67,-20,41.23,47,67,3,7,-4,30,3,7,1.8,4.26,-2.46,29.67,1.8,4.26,8,6,-2,10.34,85.42,95.76
"VAN",2014-10-26,1,60,52,50,2,50.98,52,50,4,2,2,66.67,4,2,4.76,2.11,2.65,69.32,4.76,2.11,2,5,3,11.76,90.91,102.67
"VAN",2014-10-28,1,60,46,51,-5,47.42,46,51,4,1,3,80,4,1,3.32,2.32,0.99,58.81,3.32,2.32,4,4,0,16,96.67,112.67
"VAN",2014-10-30,1,62.75,60,49,11,55.05,57.37,46.85,3,2,1,60,2.87,1.91,2.76,2.15,0.61,56.25,2.64,2.05,3,2,-1,10,92,102
"VAN",2014-11-01,1,60,50,48,2,51.02,50,48,3,2,1,60,3,2,3.12,1.96,1.16,61.43,3.12,1.96,3,3,0,10,92.59,102.59
"VAN",2014-11-02,1,60,55,56,-1,49.55,55,56,1,3,-2,25,1,3,1.77,2.44,-0.68,41.97,1.77,2.44,5,4,-1,3.7,90.91,94.61
"VAN",2014-11-04,1,60,71,41,30,63.39,71,41,5,2,3,71.43,5,2,3.41,1.2,2.21,73.94,3.41,1.2,5,4,-1,13.51,90.91,104.42
"VAN",2014-11-06,1,60,23,79,-56,22.55,23,79,3,2,1,60,3,2,1.09,4.99,-3.89,17.99,1.09,4.99,5,2,-3,15.79,94.44,110.23
"VAN",2014-11-08,1,60,37,60,-23,38.14,37,60,1,5,-4,16.67,1,5,1.55,2.95,-1.41,34.39,1.55,2.95,3,5,2,5.26,86.11,91.37
"VAN",2014-11-09,1,59.97,62,55,7,52.99,62.03,55.03,1,1,0,50,1,1,2.64,2.05,0.59,56.3,2.64,2.05,4,6,2,2.94,95.45,98.4
"VAN",2014-11-11,1,64.08,57,42,15,57.58,53.37,39.32,4,3,1,57.14,3.75,2.81,2.62,1.56,1.06,62.7,2.45,1.46,1,2,1,10.81,87.5,98.31
"VAN",2014-11-14,1,60,70,42,28,62.5,70,42,0,5,-5,0,0,5,1.89,2.13,-0.24,47.03,1.89,2.13,6,5,-1,0,78.26,78.26
"VAN",2014-11-19,1,60,59,59,0,50,59,59,5,4,1,55.56,5,4,2.7,2.62,0.08,50.79,2.7,2.62,7,7,0,16.13,87.5,103.63
"VAN",2014-11-20,1,65,62,49,13,55.86,57.23,45.23,3,3,0,50,2.77,2.77,2.26,2.07,0.18,52.09,2.08,1.91,3,1,-2,10.71,88.46,99.18
"VAN",2014-11-23,1,60,57,53,4,51.82,57,53,4,1,3,80,4,1,3.58,1.51,2.07,70.28,3.58,1.51,4,2,-2,13.33,96,109.33
"VAN",2014-11-25,1,60,60,46,14,56.6,60,46,2,0,2,100,2,0,3.1,2.21,0.89,58.38,3.1,2.21,1,3,2,5.56,100,105.56
"VAN",2014-11-28,1,60,44,53,-9,45.36,44,53,5,0,5,100,5,0,1.57,2.46,-0.89,38.91,1.57,2.46,3,2,-1,16.67,100,116.67
"VAN",2014-11-30,1,60,51,54,-3,48.57,51,54,3,5,-2,37.5,3,5,2.65,3.81,-1.16,41,2.65,3.81,5,4,-1,9.09,83.33,92.42
"VAN",2014-12-02,1,60,56,70,-14,44.44,56,70,4,3,1,57.14,4,3,2.72,2.39,0.33,53.19,2.72,2.39,2,5,3,12.5,88,100.5
"VAN",2014-12-04,1,60,54,43,11,55.67,54,43,3,0,3,100,3,0,3.09,2.54,0.55,54.88,3.09,2.54,4,3,-1,9.68,100,109.68
"VAN",2014-12-06,1,60,91,47,44,65.94,91,47,2,5,-3,28.57,2,5,3.95,2.65,1.3,59.82,3.95,2.65,4,6,2,4.35,82.14,86.49
"VAN",2014-12-07,1,61.35,48,89,-41,35.04,46.94,87.04,3,4,-1,42.86,2.93,3.91,2.26,6.42,-4.16,26.02,2.21,6.28,9,5,-4,9.09,91.11,100.2
"VAN",2014-12-09,1,60,30,69,-39,30.3,30,69,1,3,-2,25,1,3,1.11,3.43,-2.32,24.52,1.11,3.43,5,2,-3,6.25,88,94.25
"VAN",2014-12-13,1,60,53,35,18,60.23,53,35,1,5,-4,16.67,1,5,1.41,2.17,-0.77,39.31,1.41,2.17,1,1,0,3.33,78.26,81.59
"VAN",2014-12-17,1,60,48,54,-6,47.06,48,54,0,2,-2,0,0,2,2.23,2.4,-0.17,48.21,2.23,2.4,4,6,2,0,93.1,93.1
"VAN",2014-12-20,1,60.3,67,54,13,55.37,66.67,53.73,3,2,1,60,2.99,1.99,3.81,2.11,1.7,64.34,3.79,2.1,4,5,1,9.09,92.86,101.95
"VAN",2014-12-22,1,60,56,75,-19,42.75,56,75,7,1,6,87.5,7,1,5.08,3.03,2.05,62.61,5.08,3.03,7,10,3,17.5,97.44,114.94
"VAN",2014-12-28,1,62.7,48,77,-29,38.4,45.93,73.68,1,2,-1,33.33,0.96,1.91,1.69,2.89,-1.2,36.94,1.62,2.76,5,2,-3,7.14,93.55,100.69
"VAN",2014-12-30,1,60,48,65,-17,42.48,48,65,3,1,2,75,3,1,1.66,2.47,-0.82,40.09,1.66,2.47,6,1,-5,14.29,96.88,111.16
"VAN",2015-01-01,1,60,33,67,-34,33,33,67,2,3,-1,40,2,3,1.96,3.55,-1.59,35.58,1.96,3.55,4,1,-3,12.5,92.5,105
"VAN",2015-01-03,1,60,45,54,-9,45.45,45,54,4,1,3,80,4,1,2.74,2.96,-0.22,48.08,2.74,2.96,6,7,1,16.67,96.67,113.33
"VAN",2015-01-06,1,60,46,59,-13,43.81,46,59,3,2,1,60,3,2,3.2,2.86,0.34,52.79,3.2,2.86,3,2,-1,15,91.3,106.3
"VAN",2015-01-08,1,60,60,47,13,56.07,60,47,1,3,-2,25,1,3,2.87,3.43,-0.56,45.55,2.87,3.43,5,9,4,3.03,90.32,93.35
"VAN",2015-01-10,1,60,77,46,31,62.6,77,46,0,1,-1,0,0,1,2.62,2.76,-0.13,48.75,2.62,2.76,5,3,-2,0,95.65,95.65
"VAN",2015-01-13,1,60,57,56,1,50.44,57,56,1,5,-4,16.67,1,5,1.83,3.35,-1.52,35.29,1.83,3.35,6,2,-4,3.23,83.33,86.56
"VAN",2015-01-15,1,60,50,63,-13,44.25,50,63,4,0,4,100,4,0,3.1,2.7,0.39,53.4,3.1,2.7,5,6,1,18.18,100,118.18
"VAN",2015-01-16,1,60,40,56,-16,41.67,40,56,3,0,3,100,3,0,2.04,2.26,-0.22,47.45,2.04,2.26,3,2,-1,17.65,100,117.65
"VAN",2015-01-19,1,60,42,47,-5,47.19,42,47,2,1,1,66.67,2,1,2.24,1.93,0.31,53.73,2.24,1.93,6,5,-1,8.7,95.83,104.53
"VAN",2015-01-20,1,60,56,49,7,53.33,56,49,1,4,-3,20,1,4,2.87,2.06,0.82,58.28,2.87,2.06,5,7,2,3.57,84.62,88.19
"VAN",2015-01-27,1,60,42,50,-8,45.65,42,50,0,4,-4,0,0,4,1.44,3.21,-1.76,31.04,1.44,3.21,3,3,0,0,83.33,83.33
"VAN",2015-01-30,1,60,70,29,41,70.71,70,29,5,2,3,71.43,5,2,3.65,2.68,0.97,57.64,3.65,2.68,6,4,-2,13.16,90.91,104.07
"VAN",2015-02-01,1,60,61,33,28,64.89,61,33,2,4,-2,33.33,2,4,2.35,1.86,0.49,55.88,2.35,1.86,4,6,2,5.41,80,85.41
"VAN",2015-02-03,1,60.6,63,49,14,56.25,62.38,48.51,3,2,1,60,2.97,1.98,2.93,2.41,0.53,54.94,2.91,2.38,7,9,2,9.09,92.86,101.95
"VAN",2015-02-05,1,60,52,61,-9,46.02,52,61,1,5,-4,16.67,1,5,1.98,4,-2.01,33.17,1.98,4,4,3,-1,2.94,86.84,89.78
"VAN",2015-02-07,1,60,43,62,-19,40.95,43,62,5,0,5,100,5,0,2.45,2.38,0.07,50.74,2.45,2.38,9,10,1,18.52,100,118.52
"VAN",2015-02-09,1,60,54,55,-1,49.54,54,55,3,5,-2,37.5,3,5,2.22,2.55,-0.32,46.62,2.22,2.55,8,4,-4,12,84.38,96.38
"VAN",2015-02-11,1,61.33,56,73,-17,43.41,54.78,71.41,5,4,1,55.56,4.89,3.91,2.5,3.7,-1.2,40.32,2.44,3.62,4,1,-3,13.89,90.24,104.13
"VAN",2015-02-13,1,60,49,60,-11,44.95,49,60,5,2,3,71.43,5,2,2.09,3.46,-1.37,37.66,2.09,3.46,3,3,0,20,91.3,111.3
"VAN",2015-02-14,1,60,60,55,5,52.17,60,55,2,3,-1,40,2,3,2.01,3.41,-1.41,37.03,2.01,3.41,4,3,-1,6.67,91.18,97.84
"VAN",2015-02-16,1,60,47,55,-8,46.08,47,55,3,2,1,60,3,2,1.69,3.03,-1.34,35.84,1.69,3.03,1,1,0,10.34,90.91,101.25
"VAN",2015-02-19,1,65,53,51,2,50.96,48.92,47.08,4,4,0,50,3.69,3.69,3.4,2.98,0.42,53.31,3.14,2.75,6,4,-2,14.29,88.24,102.52
"VAN",2015-02-20,1,60,43,45,-2,48.86,43,45,2,4,-2,33.33,2,4,2.26,2.35,-0.09,49.01,2.26,2.35,4,3,-1,8.7,85.19,93.88
"VAN",2015-02-22,1,60,35,67,-32,34.31,35,67,4,0,4,100,4,0,3.61,4.19,-0.58,46.31,3.61,4.19,5,3,-2,16.67,100,116.67
"VAN",2015-02-24,1,60,41,80,-39,33.88,41,80,2,1,1,66.67,2,1,1.62,3.55,-1.93,31.35,1.62,3.55,5,2,-3,7.14,97.56,104.7
"VAN",2015-02-26,1,60,57,32,25,64.04,57,32,3,6,-3,33.33,3,6,1.56,2.59,-1.03,37.55,1.56,2.59,1,0,-1,9.68,75,84.68
"VAN",2015-03-01,1,65,49,63,-14,43.75,45.23,58.15,5,5,0,50,4.62,4.62,2.37,2.54,-0.17,48.24,2.19,2.35,7,6,-1,16.13,87.18,103.31
"VAN",2015-03-03,1,60,59,46,13,56.19,59,46,2,6,-4,25,2,6,2.48,3.4,-0.92,42.17,2.48,3.4,2,6,4,7.14,80,87.14
"VAN",2015-03-05,1,65,66,59,7,52.8,60.92,54.46,2,2,0,50,1.85,1.85,2.05,3.43,-1.39,37.34,1.89,3.17,2,5,3,5.88,94.29,100.17
"VAN",2015-03-07,1,60,66,72,-6,47.83,66,72,3,2,1,60,3,2,2.78,4.42,-1.64,38.6,2.78,4.42,5,8,3,8.82,95,103.82
"VAN",2015-03-09,1,60,32,71,-39,31.07,32,71,2,1,1,66.67,2,1,1.2,2.74,-1.54,30.43,1.2,2.74,5,3,-2,12.5,96.67,109.17
"VAN",2015-03-12,1,60,40,50,-10,44.44,40,50,0,4,-4,0,0,4,1.31,2.98,-1.68,30.45,1.31,2.98,4,3,-1,0,80,80
"VAN",2015-03-14,1,60,56,61,-5,47.86,56,61,4,1,3,80,4,1,2.88,3.19,-0.31,47.45,2.88,3.19,11,4,-7,11.43,96.55,107.98
"VAN",2015-03-17,1,60,53,59,-6,47.32,53,59,4,1,3,80,4,1,3.09,2.76,0.33,52.8,3.09,2.76,4,3,-1,11.43,96.43,107.86
"VAN",2015-03-19,1,60,72,54,18,57.14,72,54,2,6,-4,25,2,6,3.26,2.72,0.53,54.45,3.26,2.72,2,3,1,5,81.82,86.82
"VAN",2015-03-21,1,60,74,61,13,54.81,74,61,4,1,3,80,4,1,3.89,1.89,2,67.34,3.89,1.89,4,5,1,9.52,96.15,105.68
"VAN",2015-03-22,1,60,81,64,17,55.86,81,64,3,1,2,75,3,1,4.18,1.95,2.23,68.16,4.18,1.95,1,2,1,6.82,96.3,103.11
"VAN",2015-03-24,1,60,47,50,-3,48.45,47,50,5,2,3,71.43,5,2,3.24,2.51,0.73,56.33,3.24,2.51,2,1,-1,16.67,92.86,109.52
"VAN",2015-03-26,1,60,63,55,8,53.39,63,55,1,4,-3,20,1,4,1.98,4.69,-2.72,29.64,1.98,4.69,6,5,-1,2.94,89.47,92.41
"VAN",2015-03-28,1,64.22,58,63,-5,47.93,54.19,58.86,3,4,-1,42.86,2.8,3.74,2.13,2.89,-0.76,42.39,1.99,2.7,3,5,2,8.33,90,98.33
"VAN",2015-03-30,1,60,40,59,-19,40.4,40,59,4,1,3,80,4,1,2.12,1.96,0.16,51.99,2.12,1.96,2,1,-1,18.18,95.83,114.02
"VAN",2015-03-31,1,65,45,71,-26,38.79,41.54,65.54,4,4,0,50,3.69,3.69,1.55,3.25,-1.71,32.22,1.43,3,10,4,-6,16,89.47,105.47
"VAN",2015-04-02,1,60,56,57,-1,49.56,56,57,1,3,-2,25,1,3,1.82,3.84,-2.02,32.12,1.82,3.84,4,3,-1,2.78,92.11,94.88
"VAN",2015-04-04,1,60,55,60,-5,47.83,55,60,4,5,-1,44.44,4,5,4.22,4.05,0.17,51.01,4.22,4.05,5,4,-1,13.33,86.11,99.44
"VAN",2015-04-06,1,65,63,58,5,52.07,58.15,53.54,1,1,0,50,0.92,0.92,2.43,2.25,0.17,51.85,2.24,2.08,2,3,1,2.63,97.3,99.93
"VAN",2015-04-09,1,60,56,53,3,51.38,56,53,5,0,5,100,5,0,3.34,2.45,0.89,57.68,3.34,2.45,5,5,0,15.62,100,115.62
"VAN",2015-04-11,1,62.48,52,57,-5,47.71,49.93,54.73,6,5,1,54.55,5.76,4.8,2.96,2.97,-0.01,49.9,2.84,2.85,1,3,2,26.09,82.14,108.23
"VAN",2015-04-15,1,60,61,54,7,53.04,61,54,1,2,-1,33.33,1,2,1.84,2.16,-0.32,46.03,1.84,2.16,1,3,2,3.33,93.33,96.67
"VAN",2015-04-17,1,60,56,46,10,54.9,56,46,4,1,3,80,4,1,3.65,1.99,1.66,64.71,3.65,1.99,10,13,3,12.5,95.65,108.15
"VAN",2015-04-19,1,60,65,58,7,52.85,65,58,2,4,-2,33.33,2,4,2.35,2.38,-0.03,49.71,2.35,2.38,11,8,-3,8,85.71,93.71
"VAN",2015-04-21,1,60,70,38,32,64.81,70,38,1,3,-2,25,1,3,2.16,1.69,0.47,56.08,2.16,1.69,4,3,-1,3.45,86.36,89.81
"VAN",2015-04-23,1,60,66,50,16,56.9,66,50,2,1,1,66.67,2,1,4.39,1.87,2.52,70.15,4.39,1.87,3,2,-1,4.65,95.24,99.89
"VAN",2015-04-25,1,60,58,55,3,51.33,58,55,4,7,-3,36.36,4,7,2.09,4,-1.91,34.35,2.09,4,3,2,-1,18.18,78.79,96.97
"VAN",2015-10-07,1,60,65,54,11,54.62,65,54,5,1,4,83.33,5,1,3.92,3.17,0.75,55.28,3.92,3.17,7,8,1,11.36,96.67,108.03
"VAN",2015-10-10,1,63.05,52,67,-15,43.7,49.48,63.76,2,3,-1,40,1.9,2.85,2.33,2.88,-0.56,44.64,2.21,2.74,4,6,2,6.67,92.11,98.77
"VAN",2015-10-12,1,65,51,66,-15,43.59,47.08,60.92,1,1,0,50,0.92,0.92,1.98,2.37,-0.4,45.41,1.82,2.19,3,3,0,4,96.55,100.55
"VAN",2015-10-13,1,60,42,54,-12,43.75,42,54,3,0,3,100,3,0,2.49,1.93,0.56,56.3,2.49,1.93,4,5,1,11.54,100,111.54
"VAN",2015-10-16,1,60,61,54,7,53.04,61,54,3,4,-1,42.86,3,4,3.25,3.31,-0.06,49.54,3.25,3.31,5,6,1,8.82,87.5,96.32
"VAN",2015-10-18,1,61.77,56,37,19,60.22,54.4,35.94,1,2,-1,33.33,0.97,1.94,2.28,2.63,-0.35,46.46,2.22,2.56,2,2,0,2.94,91.67,94.61
"VAN",2015-10-22,1,60,50,46,4,52.08,50,46,2,3,-1,40,2,3,1.8,2.76,-0.97,39.41,1.8,2.76,2,3,1,8,91.43,99.43
"VAN",2015-10-24,1,63.83,58,46,12,55.77,54.52,43.24,2,3,-1,40,1.88,2.82,2.57,1.8,0.77,58.8,2.41,1.69,6,4,-2,6.25,89.29,95.54
"VAN",2015-10-27,1,60,45,44,1,50.56,45,44,5,1,4,83.33,5,1,2.55,2.15,0.39,54.19,2.55,2.15,2,2,0,17.86,96.15,114.01
"VAN",2015-10-29,1,62.47,60,75,-15,44.44,57.63,72.04,3,4,-1,42.86,2.88,3.84,3.54,2.65,0.89,57.19,3.4,2.54,4,4,0,9.38,86.21,95.58
"VAN",2015-10-30,1,60,40,61,-21,39.6,40,61,4,3,1,57.14,4,3,2.21,2.57,-0.36,46.21,2.21,2.57,2,4,2,18.18,90.32,108.5
"VAN",2015-11-02,1,60,47,49,-2,48.96,47,49,4,1,3,80,4,1,4.12,1.54,2.59,72.86,4.12,1.54,3,2,-1,11.76,96.43,108.19
"VAN",2015-11-04,1,60,52,39,13,57.14,52,39,2,3,-1,40,2,3,1.98,2.15,-0.17,47.96,1.98,2.15,6,7,1,10,86.96,96.96
"VAN",2015-11-07,1,60,64,33,31,65.98,64,33,2,3,-1,40,2,3,2.02,1.74,0.28,53.69,2.02,1.74,4,4,0,5.41,86.36,91.77
"VAN",2015-11-08,1,63.43,58,42,16,58,54.86,39.73,3,4,-1,42.86,2.84,3.78,3.46,3.27,0.19,51.39,3.27,3.09,10,12,2,9.68,85.71,95.39
"VAN",2015-11-10,1,60,46,70,-24,39.66,46,70,5,3,2,62.5,5,3,2.66,5.05,-2.38,34.56,2.66,5.05,4,4,0,16.67,93.33,110
"VAN",2015-11-12,1,60,68,46,22,59.65,68,46,2,3,-1,40,2,3,2.08,1.83,0.25,53.18,2.08,1.83,4,3,-1,5.71,88,93.71
"VAN",2015-11-14,1,60,75,63,12,54.35,75,63,2,4,-2,33.33,2,4,2.89,4.62,-1.73,38.48,2.89,4.62,6,4,-2,4.44,90,94.44
"VAN",2015-11-16,1,63.42,47,67,-20,41.23,44.47,63.39,3,4,-1,42.86,2.84,3.78,2.5,3.41,-0.92,42.24,2.36,3.23,4,6,2,11.54,88.89,100.43
"VAN",2015-11-18,1,60,56,59,-3,48.7,56,59,1,4,-3,20,1,4,3.26,4.36,-1.1,42.78,3.26,4.36,7,8,1,3.33,88.24,91.57
"VAN",2015-11-21,1,60,44,55,-11,44.44,44,55,6,3,3,66.67,6,3,2.8,1.98,0.82,58.58,2.8,1.98,3,5,2,30,89.66,119.66
"VAN",2015-11-22,1,60,64,43,21,59.81,64,43,2,3,-1,40,2,3,3.73,2.11,1.62,63.88,3.73,2.11,5,9,4,5.26,86.36,91.63
"VAN",2015-11-25,1,60,54,56,-2,49.09,54,56,3,2,1,60,3,2,1.69,2.14,-0.46,44.06,1.69,2.14,3,1,-2,10.71,93.94,104.65
