"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO","OZS","NZS","DZS","OZS%","DZS%","NZS%","ZSR","FOW","FOL","FO%","GVA","TKA","GVA/60","TKA/60","HF","HA","H+/-","HF/60","HA/60","FSh%","FSv%","xFSh%","xFSv%","dFSh%","dFSv%","xPDO","dPDO","FF","FA","F+/-","FF%","FF/60","FA/60","SF","SA","S+/-","SF%","SF/60","SA/60","PENT/60","PEND/60"
"CHI",2015-03-18,1,60,58,54,4,51.79,58,54,1,0,1,100,1,0,2.64,2.43,0.21,52.09,2.64,2.43,2,2,0,3.23,100,103.23,24,18,21,38.1,33.33,28.57,0.53,26,37,41.27,7,5,7,5,16,20,-4,16,20,2.22,100,5.87,94.21,-3.65,5.79,100.09,3.14,45,42,3,51.72,45,42,31,25,6,55.36,31,25,2,2
"CHI",2015-03-21,1,60,62,46,16,57.41,62,46,0,4,-4,0,0,4,2.42,2.6,-0.18,48.21,2.42,2.6,3,3,0,0,86.21,86.21,24,18,8,48,16,36,0.75,29,21,58,11,7,11,7,15,26,-11,15,26,0,89.74,5.5,93.33,-5.5,-3.59,98.83,-12.63,44,39,5,53.01,44,39,33,29,4,53.23,33,29,3,3
"CHI",2015-03-23,1,60,46,82,-36,35.94,46,82,3,1,2,75,3,1,3.28,3.29,0,49.97,3.28,3.29,1,0,-1,12,97.73,109.73,11,14,31,19.64,55.36,25,0.26,28,28,50,12,12,12,12,31,33,-2,31,33,8.11,98.25,8.87,94.23,-0.76,4.01,103.11,6.62,37,57,-20,39.36,37,57,25,44,-19,36.23,25,44,1,0
"CHI",2015-03-25,1,60,63,62,1,50.4,63,62,1,4,-3,20,1,4,1.74,3.31,-1.57,34.47,1.74,3.31,3,3,0,2.86,87.88,90.74,26,14,14,48.15,25.93,25.93,0.65,29,25,53.7,8,4,8,4,15,24,-9,15,24,2.13,91.67,3.71,93.1,-1.58,-1.44,96.81,-6.07,47,48,-1,49.47,47,48,35,33,2,51.47,35,33,3,3
"CHI",2015-03-27,1,60,58,39,19,59.79,58,39,2,5,-3,28.57,2,5,2.01,3.83,-1.81,34.48,2.01,3.83,1,5,4,6.06,81.48,87.54,23,20,14,40.35,24.56,35.09,0.62,37,20,64.91,12,4,12,4,25,38,-13,25,38,4.88,83.33,4.91,87.24,-0.04,-3.91,92.15,-4.61,41,30,11,57.75,41,30,33,27,6,55,33,27,1,5
"CHI",2015-03-29,1,60,55,56,-1,49.55,55,56,4,3,1,57.14,4,3,2.32,3.22,-0.89,41.95,2.32,3.22,4,3,-1,16.67,91.18,107.84,14,21,21,25,37.5,37.5,0.4,24,32,42.86,8,4,8,4,20,36,-16,20,36,11.11,93.62,6.46,93.16,4.65,0.46,99.61,8.23,36,47,-11,43.37,36,47,24,34,-10,41.38,24,34,4,3
"CHI",2015-03-30,1,60,62,50,12,55.36,62,50,4,1,3,80,4,1,3.05,1.62,1.43,65.25,3.05,1.62,1,2,1,10,96.88,106.88,26,17,22,40,33.85,26.15,0.54,28,37,43.08,4,8,4,8,23,41,-18,23,41,8,97.3,6.1,95.61,1.9,1.69,101.71,5.16,50,37,13,57.47,50,37,40,32,8,55.56,40,32,1,2
"CHI",2015-04-02,1,60,57,56,1,50.44,57,56,3,1,2,75,3,1,3.84,1.82,2.02,67.88,3.84,1.82,3,4,1,7.89,97.22,105.12,24,18,21,38.1,33.33,28.57,0.53,41,22,65.08,8,10,8,10,14,26,-12,14,26,6.52,97.56,8.36,95.56,-1.83,2,103.92,1.2,46,41,5,52.87,46,41,38,36,2,51.35,38,36,3,4
"CHI",2015-04-03,1,60,61,50,11,54.95,61,50,4,3,1,57.14,4,3,2.32,2.92,-0.6,44.25,2.32,2.92,5,5,0,11.11,92.11,103.22,28,21,20,40.58,28.99,30.43,0.58,38,31,55.07,5,3,5,3,7,20,-13,7,20,8.89,92.5,5.15,92.71,3.74,-0.21,97.85,5.36,45,40,5,52.94,45,40,36,38,-2,48.65,36,38,5,5
"CHI",2015-04-05,1,60,73,47,26,60.83,73,47,1,2,-1,33.33,1,2,2.22,2.81,-0.59,44.16,2.22,2.81,3,2,-1,2.56,93.94,96.5,27,13,15,49.09,27.27,23.64,0.64,26,29,47.27,6,7,6,7,27,50,-23,27,50,2.04,94.87,4.53,92.8,-2.49,2.07,97.33,-0.83,49,39,10,55.68,49,39,39,33,6,54.17,39,33,3,2
"CHI",2015-04-07,1,60,59,55,4,51.75,59,55,1,2,-1,33.33,1,2,1.27,2.49,-1.21,33.9,1.27,2.49,1,1,0,3.03,93.33,96.36,24,17,11,46.15,21.15,32.69,0.69,32,20,61.54,4,8,4,8,22,24,-2,22,24,2.56,95.56,3.27,94.48,-0.7,1.08,97.75,-1.38,39,45,-6,46.43,39,45,33,30,3,52.38,33,30,1,1
"CHI",2015-04-09,1,60,51,47,4,52.04,51,47,1,2,-1,33.33,1,2,1.65,2.58,-0.93,39.04,1.65,2.58,6,3,-3,4.55,92,96.55,23,20,15,39.66,25.86,34.48,0.61,28,30,48.28,1,7,1,7,24,24,0,24,24,3.12,94.12,5.17,92.4,-2.05,1.72,97.57,-1.03,32,34,-2,48.48,32,34,22,25,-3,46.81,22,25,6,3
"CHI",2015-04-11,1,60,57,41,16,58.16,57,41,2,3,-1,40,2,3,2.58,1.65,0.93,60.94,2.58,1.65,3,1,-2,6.67,87.5,94.17,13,22,13,27.08,27.08,45.83,0.5,23,25,47.92,0,6,0,6,3,19,-16,3,19,4.26,90.32,5.48,94.67,-1.23,-4.35,100.15,-5.99,47,31,16,60.26,47,31,30,24,6,55.56,30,24,3,1
"CHI",2015-10-07,1,60,63,41,22,60.58,63,41,2,3,-1,40,2,3,2.38,3.09,-0.71,43.5,2.38,3.09,1,2,1,5.88,88.89,94.77,20,16,21,35.09,36.84,28.07,0.49,30,27,52.63,11,3,11,3,25,43,-18,25,43,4.17,92.11,4.95,91.88,-0.78,0.23,96.83,-2.06,48,38,10,55.81,48,38,34,27,7,55.74,34,27,1,2
"CHI",2015-10-09,1,61.82,57,70,-13,44.88,55.32,67.94,3,2,1,60,2.91,1.94,3.29,3.09,0.2,51.6,3.19,2.99,2,3,1,8.57,94.44,103.02,17,23,27,25.37,40.3,34.33,0.39,27,40,40.3,16,14,15.53,13.59,22,42,-20,21.35,40.77,6.98,96,7.65,93.83,-0.67,2.17,101.48,1.54,43,50,-7,46.24,41.74,48.53,35,36,-1,49.3,33.97,34.94,1.94,2.91
"CHI",2015-10-10,1,60,52,56,-4,48.15,52,56,4,1,3,80,4,1,2.93,2.44,0.48,54.48,2.93,2.44,2,8,6,11.76,96.55,108.32,18,23,11,34.62,21.15,44.23,0.62,26,26,50,13,6,13,6,32,55,-23,32,55,9.52,97.62,6.96,94.18,2.56,3.44,101.14,7.17,42,42,0,50,42,42,34,29,5,53.97,34,29,2,8
"CHI",2015-10-14,1,60,62,57,5,52.1,62,57,0,3,-3,0,0,3,4.11,4.62,-0.5,47.12,4.11,4.62,6,5,-1,0,89.66,89.66,21,17,18,37.5,32.14,30.36,0.54,30,26,53.57,8,5,8,5,27,28,-1,27,28,0,93.02,9.14,89.26,-9.14,3.76,98.41,-8.75,45,43,2,51.14,45,43,30,29,1,50.85,30,29,6,5
"CHI",2015-10-15,1,60,55,54,1,50.46,55,54,1,4,-3,20,1,4,2.24,1.8,0.44,55.49,2.24,1.8,2,1,-1,3.7,83.33,87.04,14,18,14,30.43,30.43,39.13,0.5,23,23,50,6,5,6,5,16,29,-13,16,29,2.78,89.47,6.23,95.27,-3.45,-5.79,101.5,-14.46,36,38,-2,48.65,36,38,27,24,3,52.94,27,24,2,1
"CHI",2015-10-17,1,60,60,39,21,60.61,60,39,4,1,3,80,4,1,2.53,1.5,1.03,62.8,2.53,1.5,5,8,3,13.33,95.65,108.99,22,13,13,45.83,27.08,27.08,0.63,27,21,56.25,8,7,8,7,25,45,-20,25,45,10,96.55,6.33,94.83,3.67,1.72,101.16,7.83,40,29,11,57.97,40,29,30,23,7,56.6,30,23,5,8
"CHI",2015-10-22,1,60,52,33,19,61.18,52,33,3,2,1,60,3,2,2.02,2.65,-0.63,43.23,2.02,2.65,4,8,4,11.11,89.47,100.58,32,26,19,41.56,24.68,33.77,0.63,38,39,49.35,7,4,7,4,15,30,-15,15,30,8.11,92,5.45,89.4,2.65,2.6,94.86,5.73,37,25,12,59.68,37,25,27,19,8,58.7,27,19,4,8
"CHI",2015-10-24,1,60.28,66,51,15,56.41,65.69,50.76,1,0,1,100,1,0,2.67,1.85,0.83,59.15,2.66,1.84,4,3,-1,3.12,100,103.12,21,16,17,38.89,31.48,29.63,0.55,30,24,55.56,3,7,2.99,6.97,24,28,-4,23.89,27.87,2.27,100,6.07,93.85,-3.8,6.15,99.92,3.2,44,30,14,59.46,43.79,29.86,32,21,11,60.38,31.85,20.9,3.98,2.99
"CHI",2015-10-26,1,60.85,47,60,-13,43.93,46.34,59.16,1,0,1,100,0.99,0,2.03,2.59,-0.57,43.84,2,2.56,6,7,1,4.17,100,104.17,13,23,22,22.41,37.93,39.66,0.37,24,34,41.38,6,6,5.92,5.92,17,26,-9,16.76,25.64,3.23,100,6.53,94.36,-3.31,5.64,100.89,3.27,31,46,-15,40.26,30.57,45.36,24,39,-15,38.1,23.66,38.46,5.92,6.9
"CHI",2015-10-29,1,60,70,51,19,57.85,70,51,1,3,-2,25,1,3,4.5,4.14,0.36,52.1,4.5,4.14,3,3,0,2.17,90.32,92.5,32,21,18,45.07,25.35,29.58,0.64,33,38,46.48,13,5,13,5,15,32,-17,15,32,1.92,92.68,8.66,89.91,-6.73,2.78,98.56,-6.07,52,41,11,55.91,52,41,46,31,15,59.74,46,31,3,3
"CHI",2015-10-30,1,60,56,66,-10,45.9,56,66,4,5,-1,44.44,4,5,2.39,3.73,-1.34,39.09,2.39,3.73,2,1,-1,13.79,83.33,97.13,26,31,18,34.67,24,41.33,0.59,38,37,50.67,2,7,2,7,7,11,-4,7,11,9.76,89.58,5.84,92.23,3.92,-2.65,98.07,-0.94,41,48,-7,46.07,41,48,29,30,-1,49.15,29,30,2,1
"CHI",2015-11-02,1,60,53,63,-10,45.69,53,63,4,2,2,66.67,4,2,2.29,2.76,-0.47,45.36,2.29,2.76,3,2,-1,15.38,94.29,109.67,14,24,26,21.88,40.62,37.5,0.35,37,27,57.81,5,10,5,10,19,49,-30,19,49,10.81,95.65,6.2,93.99,4.61,1.66,100.19,9.48,37,46,-9,44.58,37,46,26,35,-9,42.62,26,35,3,2
"CHI",2015-11-04,1,63.9,70,50,20,58.33,65.73,46.95,5,6,-1,45.45,4.69,5.63,3.64,3.24,0.4,52.92,3.42,3.04,2,6,4,11.63,79.31,90.94,33,29,15,42.86,19.48,37.66,0.69,42,35,54.55,5,3,4.69,2.82,11,24,-13,10.33,22.54,9.43,85,6.87,91.9,2.56,-6.9,98.77,-7.83,53,40,13,56.99,49.77,37.56,43,29,14,59.72,40.38,27.23,1.88,5.63
"CHI",2015-11-06,1,60,53,38,15,58.24,53,38,2,4,-2,33.33,2,4,1.78,2.55,-0.76,41.19,1.78,2.55,3,4,1,6.9,84.62,91.51,21,31,17,30.43,24.64,44.93,0.55,40,29,57.97,4,2,4,2,25,30,-5,25,30,5.56,87.88,4.96,92.28,0.6,-4.4,97.24,-5.72,36,33,3,52.17,36,33,29,26,3,52.73,29,26,3,4
"CHI",2015-11-08,1,60,60,56,4,51.72,60,56,4,2,2,66.67,4,2,2.21,2.65,-0.44,45.52,2.21,2.65,2,5,3,14.29,94.44,108.73,29,24,21,39.19,28.38,32.43,0.58,38,36,51.35,15,5,15,5,24,35,-11,24,35,11.43,95.56,6.33,94.11,5.1,1.44,100.44,8.29,35,45,-10,43.75,35,45,28,36,-8,43.75,28,36,2,5
"CHI",2015-11-12,1,60,60,32,28,65.22,60,32,2,3,-1,40,2,3,2.16,2.21,-0.05,49.44,2.16,2.21,3,5,2,6.9,85.71,92.61,18,21,7,39.13,15.22,45.65,0.72,20,26,43.48,1,5,1,5,24,54,-30,24,54,5.26,87.5,5.69,90.78,-0.43,-3.28,96.48,-3.87,38,24,14,61.29,38,24,29,21,8,58,29,21,3,5
"CHI",2015-11-14,1,60,45,49,-4,47.87,45,49,4,2,2,66.67,4,2,2.94,3.04,-0.1,49.2,2.94,3.04,8,7,-1,14.81,93.55,108.36,23,23,17,36.51,26.98,36.51,0.57,35,28,55.56,0,5,0,5,6,25,-19,6,25,12.12,95.45,8.92,93.1,3.21,2.36,102.01,6.35,33,44,-11,42.86,33,44,27,31,-4,46.55,27,31,8,7
"CHI",2015-11-15,1,60,71,55,16,56.35,71,55,4,1,3,80,4,1,3.97,2.22,1.75,64.16,3.97,2.22,2,1,-1,9.76,96.15,105.91,20,17,20,35.09,35.09,29.82,0.5,32,25,56.14,12,12,12,12,30,39,-9,30,39,7.27,97.37,7.23,94.16,0.05,3.21,101.38,4.53,55,38,17,59.14,55,38,41,26,15,61.19,41,26,2,1
"CHI",2015-11-18,1,61.13,43,64,-21,40.19,42.2,62.81,4,3,1,57.14,3.93,2.94,1.93,2.76,-0.83,41.16,1.9,2.71,3,2,-1,14.81,91.89,106.71,15,25,26,22.73,39.39,37.88,0.37,31,35,46.97,11,7,10.8,6.87,15,16,-1,14.72,15.7,11.76,93.88,5.69,94.36,6.08,-0.48,100.05,6.66,34,49,-15,40.96,33.37,48.09,27,37,-10,42.19,26.5,36.31,2.94,1.96
"CHI",2015-11-20,1,61.63,47,61,-14,43.52,45.75,59.38,1,2,-1,33.33,0.97,1.95,1.61,3.02,-1.41,34.73,1.57,2.94,2,3,1,5.26,94.59,99.86,19,15,19,35.85,35.85,28.3,0.5,27,26,50.94,8,5,7.79,4.87,5,18,-13,4.87,17.52,3.45,95.56,5.55,93.28,-2.1,2.27,98.83,1.03,29,45,-16,39.19,28.23,43.81,19,37,-18,33.93,18.5,36.02,1.95,2.92
"CHI",2015-11-21,1,60,55,44,11,55.56,55,44,3,6,-3,33.33,3,6,1.98,2.8,-0.82,41.42,1.98,2.8,5,3,-2,10.34,70,80.34,16,24,18,27.59,31.03,41.38,0.47,29,29,50,7,4,7,4,10,17,-7,10,17,7.69,82.35,5.08,91.76,2.61,-9.41,96.84,-16.49,39,34,5,53.42,39,34,29,20,9,59.18,29,20,5,3
"CHI",2015-11-25,1,60,65,55,10,54.17,65,55,5,2,3,71.43,5,2,4.05,2.66,1.38,60.29,4.05,2.66,5,3,-2,19.23,93.1,112.33,19,16,19,35.19,35.19,29.63,0.5,29,25,53.7,9,4,9,4,19,36,-17,19,36,10.87,95.24,8.79,93.66,2.08,1.58,102.45,9.88,46,42,4,52.27,46,42,26,29,-3,47.27,26,29,5,3
"CHI",2015-11-27,1,61.88,70,57,13,55.12,67.87,55.27,3,2,1,60,2.91,1.94,3,2.25,0.75,57.18,2.91,2.18,4,5,1,9.38,92,101.38,33,24,17,44.59,22.97,32.43,0.66,31,43,41.89,12,7,11.63,6.79,11,28,-17,10.67,27.15,6.12,95,6.13,94.38,0,0.62,100.51,0.87,49,40,9,55.06,47.51,38.78,32,25,7,56.14,31.03,24.24,3.88,4.85
"CHI",2015-11-28,1,62.07,40,68,-28,37.04,38.67,65.74,2,3,-1,40,1.93,2.9,3.06,3.12,-0.06,49.5,2.96,3.02,1,1,0,9.09,91.67,100.76,18,14,27,30.51,45.76,23.73,0.4,26,33,44.07,10,5,9.67,4.83,17,33,-16,16.43,31.9,6.06,94.44,9.27,94.22,-3.21,0.22,103.49,-2.73,33,54,-21,37.93,31.9,52.2,22,36,-14,37.93,21.27,34.8,0.97,0.97
"CHI",2015-12-01,1,60,59,64,-5,47.97,59,64,1,2,-1,33.33,1,2,1.94,3.67,-1.73,34.59,1.94,3.67,4,3,-1,3.23,94.44,97.67,21,22,19,33.87,30.65,35.48,0.52,28,34,45.16,6,11,6,11,11,20,-9,11,20,2.7,96.08,5.24,92.81,-2.54,3.26,98.05,-0.38,37,51,-14,42.05,37,51,31,36,-5,46.27,31,36,4,3
"CHI",2015-12-03,1,60.5,68,41,27,62.39,67.44,40.66,3,4,-1,42.86,2.98,3.97,2.85,2.63,0.22,52.03,2.83,2.61,4,4,0,7.89,85.19,93.08,23,22,11,41.07,19.64,39.29,0.68,24,32,42.86,12,7,11.9,6.94,13,33,-20,12.89,32.73,6,87.88,5.7,92.03,0.3,-4.16,97.74,-4.66,50,33,17,60.24,49.59,32.73,38,27,11,58.46,37.69,26.78,3.97,3.97
"CHI",2015-12-06,1,60,53,56,-3,48.62,53,56,3,1,2,75,3,1,3.26,2.38,0.88,57.84,3.26,2.38,2,3,1,9.68,96.77,106.45,24,26,22,33.33,30.56,36.11,0.52,37,35,51.39,15,9,15,9,36,46,-10,36,46,7.14,97.37,7.77,93.74,-0.63,3.63,101.51,4.94,42,38,4,52.5,42,38,31,31,0,50,31,31,2,3
"CHI",2015-12-08,1,60,54,60,-6,47.37,54,60,4,1,3,80,4,1,1.88,2.81,-0.92,40.14,1.88,2.81,2,3,1,16.67,97.3,113.96,13,18,24,23.64,43.64,32.73,0.35,28,27,50.91,7,6,7,6,14,36,-22,14,36,11.43,97.56,5.38,93.16,6.05,4.4,98.53,15.43,35,41,-6,46.05,35,41,24,37,-13,39.34,24,37,2,3
"CHI",2015-12-10,1,60,59,52,7,53.15,59,52,1,5,-4,16.67,1,5,2.95,4.1,-1.15,41.81,2.95,4.1,3,5,2,2.78,85.29,88.07,25,20,17,40.32,27.42,32.26,0.6,29,33,46.77,5,8,5,8,17,23,-6,17,23,2.27,86.49,6.7,88.92,-4.43,-2.43,95.61,-7.54,44,37,7,54.32,44,37,36,34,2,51.43,36,34,3,5
"CHI",2015-12-11,1,60,45,57,-12,44.12,45,57,2,0,2,100,2,0,2.84,2.03,0.81,58.33,2.84,2.03,5,5,0,6.45,100,106.45,17,15,18,34,36,30,0.49,26,24,52,17,8,17,8,20,40,-20,20,40,5.41,100,7.69,94.02,-2.28,5.98,101.71,4.74,37,34,3,52.11,37,34,31,25,6,55.36,31,25,5,5
"CHI",2015-12-13,1,60,59,53,6,52.68,59,53,4,0,4,100,4,0,3.79,1.75,2.04,68.42,3.79,1.75,3,2,-1,13.79,100,113.79,18,16,25,30.51,42.37,27.12,0.42,38,21,64.41,8,6,8,6,16,35,-19,16,35,10,100,9.47,95.4,0.53,4.6,104.87,8.92,40,38,2,51.28,40,38,29,30,-1,49.15,29,30,3,2
"CHI",2015-12-15,1,60,60,49,11,55.05,60,49,0,3,-3,0,0,3,1.99,2.33,-0.34,46.05,1.99,2.33,4,2,-2,0,88.89,88.89,20,20,21,32.79,34.43,32.79,0.49,35,26,57.38,8,6,8,6,18,33,-15,18,33,0,91.89,5.24,93.69,-5.24,-1.8,98.93,-10.05,38,37,1,50.67,38,37,29,27,2,51.79,29,27,4,2
"CHI",2015-12-17,1,60,60,49,11,55.05,60,49,4,0,4,100,4,0,2.5,2.07,0.43,54.66,2.5,2.07,0,2,2,10.81,100,110.81,20,16,21,35.09,36.84,28.07,0.49,27,30,47.37,5,4,5,4,22,31,-9,22,31,9.76,100,6.1,94.68,3.66,5.32,100.78,10.03,41,39,2,51.25,41,39,37,33,4,52.86,37,33,0,2
"CHI",2015-12-19,1,65,55,51,4,51.89,50.77,47.08,2,2,0,50,1.85,1.85,2.1,1.81,0.3,53.81,1.94,1.67,2,3,1,7.14,92.59,99.74,18,17,18,33.96,33.96,32.08,0.5,26,27,49.06,2,2,1.85,1.85,8,27,-19,7.38,24.92,4.76,94.74,5.01,95.25,-0.25,-0.51,100.26,-0.52,42,38,4,52.5,38.77,35.08,28,27,1,50.91,25.85,24.92,1.85,2.77
"CHI",2015-12-20,1,62.35,56,55,1,50.45,53.89,52.93,4,3,1,57.14,3.85,2.89,3.55,2.47,1.08,58.97,3.41,2.38,4,2,-2,12.5,91.67,104.17,24,29,18,33.8,25.35,40.85,0.57,36,35,50.7,6,5,5.77,4.81,33,44,-11,31.76,42.34,9.52,92.5,8.45,93.83,1.08,-1.33,102.27,1.89,42,40,2,51.22,40.42,38.49,32,36,-4,47.06,30.79,34.64,3.85,1.92
"CHI",2015-12-22,1,60,49,66,-17,42.61,49,66,0,4,-4,0,0,4,1.46,3.02,-1.56,32.57,1.46,3.02,5,3,-2,0,87.5,87.5,13,13,23,26.53,46.94,26.53,0.36,21,28,42.86,16,4,16,4,9,20,-11,9,20,0,90.91,4.7,93.15,-4.7,-2.24,97.85,-10.35,31,44,-13,41.33,31,44,20,32,-12,38.46,20,32,5,3
"CHI",2015-12-27,1,60,70,44,26,61.4,70,44,1,2,-1,33.33,1,2,2.7,2.29,0.41,54.1,2.7,2.29,2,3,1,2.78,92.59,95.37,27,15,14,48.21,25,26.79,0.66,25,31,44.64,8,7,8,7,18,28,-10,18,28,2.04,94.29,5.51,93.46,-3.46,0.83,98.97,-3.6,49,35,14,58.33,49,35,36,27,9,57.14,36,27,2,3
"CHI",2015-12-29,1,60,47,65,-18,41.96,47,65,7,5,2,58.33,7,5,2.43,3.13,-0.69,43.76,2.43,3.13,8,4,-4,24.14,86.49,110.62,19,23,30,26.39,41.67,31.94,0.39,35,37,48.61,2,8,2,8,13,26,-13,13,26,17.07,90.57,5.93,94.1,11.14,-3.53,100.03,10.59,41,53,-12,43.62,41,53,29,37,-8,43.94,29,37,8,4
"CHI",2015-12-31,1,63.48,72,57,15,55.81,68.05,53.87,4,3,1,57.14,3.78,2.84,2.94,2.45,0.48,54.49,2.77,2.32,3,6,3,9.3,90,99.3,16,20,21,28.07,36.84,35.09,0.43,26,31,45.61,3,7,2.84,6.62,13,27,-14,12.29,25.52,7.41,93.18,5.44,94.43,1.97,-1.24,99.86,-0.56,54,44,10,55.1,51.04,41.59,43,30,13,58.9,40.64,28.35,2.84,5.67
"CHI",2016-01-03,1,60,56,65,-9,46.28,56,65,3,0,3,100,3,0,2.76,1.6,1.16,63.32,2.76,1.6,2,1,-1,10,100,110,20,12,17,40.82,34.69,24.49,0.54,24,25,48.98,5,3,5,3,29,60,-31,29,60,7.5,100,6.89,96.11,0.61,3.89,103,7,40,41,-1,49.38,40,41,30,26,4,53.57,30,26,2,1
"CHI",2016-01-05,1,63.78,54,68,-14,44.26,50.8,63.97,3,2,1,60,2.82,1.88,2.38,2.49,-0.11,48.87,2.24,2.34,1,2,1,10,94.44,104.44,14,18,18,28,36,36,0.44,22,28,44,10,4,9.41,3.76,13,37,-24,12.23,34.81,6.82,96.23,5.41,95.3,1.41,0.92,100.71,3.73,44,53,-9,45.36,41.39,49.86,30,36,-6,45.45,28.22,33.86,0.94,1.88
"CHI",2016-01-06,1,60,60,37,23,61.86,60,37,3,1,2,75,3,1,3.64,1.05,2.59,77.65,3.64,1.05,4,4,0,8.11,94.44,102.55,25,20,13,43.1,22.41,34.48,0.66,31,27,53.45,10,5,10,5,11,30,-19,11,30,6.38,96,7.74,95.81,-1.35,0.19,103.55,-1,47,25,22,65.28,47,25,37,18,19,67.27,37,18,4,4
"CHI",2016-01-08,1,60,70,53,17,56.91,70,53,3,1,2,75,3,1,3.85,2.31,1.54,62.52,3.85,2.31,2,2,0,6.67,96.55,103.22,30,21,14,46.15,21.54,32.31,0.68,29,36,44.62,2,7,2,7,14,32,-18,14,32,5.17,97.37,6.64,93.93,-1.47,3.44,100.56,2.65,58,38,20,60.42,58,38,45,29,16,60.81,45,29,2,2
"CHI",2016-01-10,1,60,65,58,7,52.85,65,58,6,3,3,66.67,6,3,3.67,3.51,0.16,51.15,3.67,3.51,2,2,0,17.14,91.89,109.03,9,25,18,17.31,34.62,48.08,0.33,28,24,53.85,7,5,7,5,12,30,-18,12,30,13.64,93.75,8.34,92.69,5.29,1.06,101.04,8,44,48,-4,47.83,44,48,35,37,-2,48.61,35,37,2,2
"CHI",2016-01-12,1,60,49,70,-21,41.18,49,70,3,2,1,60,3,2,2.44,3.86,-1.41,38.77,2.44,3.86,6,5,-1,13.04,95.35,108.39,16,18,23,28.07,40.35,31.58,0.41,30,27,52.63,12,5,12,5,20,45,-25,20,45,8.57,96.36,6.97,92.99,1.6,3.37,99.96,8.43,35,55,-20,38.89,35,55,23,43,-20,34.85,23,43,6,5
"CHI",2016-01-14,1,60,52,68,-16,43.33,52,68,2,1,1,66.67,2,1,1.93,3.54,-1.6,35.34,1.93,3.54,1,1,0,6.06,97.5,103.56,21,16,27,32.81,42.19,25,0.44,36,28,56.25,15,0,15,0,13,22,-9,13,22,4.65,97.87,4.5,92.47,0.15,5.4,96.97,6.59,43,47,-4,47.78,43,47,33,40,-7,45.21,33,40,1,1
"CHI",2016-01-15,1,60,50,60,-10,45.45,50,60,4,1,3,80,4,1,2.83,2.23,0.6,55.89,2.83,2.23,3,6,3,13.79,96.55,110.34,18,14,19,35.29,37.25,27.45,0.49,23,28,45.1,9,14,9,14,8,26,-18,8,26,9.52,97.92,6.74,95.35,2.79,2.57,102.08,8.26,42,48,-6,46.67,42,48,29,29,0,50,29,29,3,6
"CHI",2016-01-17,1,60,52,63,-11,45.22,52,63,5,2,3,71.43,5,2,3.19,4.65,-1.46,40.7,3.19,4.65,2,4,2,15.15,93.1,108.25,25,19,12,44.64,21.43,33.93,0.68,31,25,55.36,9,5,9,5,11,31,-20,11,31,12.2,95.35,7.78,89.19,4.42,6.16,96.97,11.28,41,43,-2,48.81,41,43,33,29,4,53.23,33,29,2,4
"CHI",2016-01-19,1,60,48,61,-13,44.04,48,61,4,1,3,80,4,1,2.55,1.72,0.84,59.79,2.55,1.72,3,2,-1,14.81,97.44,112.25,11,14,32,19.3,56.14,24.56,0.26,25,32,43.86,7,8,7,8,6,12,-6,6,12,11.43,98.08,7.3,96.7,4.13,1.38,104,8.26,35,52,-17,40.23,35,52,27,39,-12,40.91,27,39,3,2
"CHI",2016-01-21,1,60,36,56,-20,39.13,36,56,1,2,-1,33.33,1,2,1.29,2.55,-1.26,33.63,1.29,2.55,4,2,-2,5.56,93.94,99.49,8,13,27,16.67,56.25,27.08,0.23,16,32,33.33,4,6,4,6,8,14,-6,8,14,3.33,95.56,4.31,94.33,-0.98,1.23,98.64,0.86,30,45,-15,40,30,45,18,33,-15,35.29,18,33,4,2
"CHI",2016-01-22,1,60,39,47,-8,45.35,39,47,0,4,-4,0,0,4,1.41,2.61,-1.2,35.08,1.41,2.61,5,4,-1,0,87.5,87.5,15,19,15,30.61,30.61,38.78,0.5,25,24,51.02,8,6,8,6,18,27,-9,18,27,0,89.47,4.41,93.13,-4.41,-3.66,97.54,-10.04,32,38,-6,45.71,32,38,27,32,-5,45.76,27,32,5,4
"CHI",2016-01-24,1,60,46,61,-15,42.99,46,61,2,0,2,100,2,0,1.42,1.78,-0.36,44.3,1.42,1.78,1,1,0,8,100,108,18,22,17,31.58,29.82,38.6,0.51,26,31,45.61,4,2,4,2,32,33,-1,32,33,6.45,100,4.57,95.43,1.88,4.57,100,8,31,39,-8,44.29,31,39,25,25,0,50,25,25,1,1
"CHI",2016-01-26,1,60,48,65,-17,42.48,48,65,0,5,-5,0,0,5,1.65,4.43,-2.78,27.15,1.65,4.43,2,4,2,0,87.5,87.5,24,18,20,38.71,32.26,29.03,0.55,20,42,32.26,7,17,7,17,16,9,7,16,9,0,91.23,4.58,92.24,-4.58,-1.01,96.82,-9.32,36,57,-21,38.71,36,57,26,40,-14,39.39,26,40,2,4
